p	r	C_pr
117	22	80
117	23	90
117	24	70
117	25	50
117	26	50
117	27	80
117	28	70
117	29	90
117	30	50
117	31	100
117	32	10
117	33	60
117	34	80
117	35	60
117	36	90
117	37	100
117	38	100
117	39	50
117	40	100
118	1	80
118	2	100
118	3	80
118	4	80
118	5	80
118	6	10
118	7	50
118	8	120
118	9	70
118	10	100
118	11	110
118	12	10
118	13	80
118	14	120
118	15	60
118	16	60
118	17	70
118	18	0
118	19	100
118	20	80
118	21	100
118	22	80
118	23	100
118	24	90
118	25	60
118	26	70
118	27	100
118	28	80
118	29	90
118	30	60
118	31	100
118	32	80
118	33	10
118	34	30
118	35	80
118	36	120
118	37	100
118	38	100
118	39	50
118	40	100
119	1	80
119	2	70
119	3	40
119	4	90
119	5	60
119	6	70
119	7	90
119	8	90
119	9	70
119	10	120
119	11	110
119	12	80
119	13	70
119	14	100
119	15	70
119	16	60
119	17	90
119	18	70
119	19	90
119	20	90
119	21	90
119	22	100
119	23	110
119	24	90
119	25	70
119	26	50
119	27	80
119	28	110
119	29	110
119	30	70
119	31	120
119	32	10
119	33	100
119	34	120
119	35	60
119	36	110
119	37	100
119	38	120
119	39	50
119	40	120
120	1	120
120	2	70
120	3	70
120	4	110
120	5	60
120	6	0
120	7	70
120	8	90
120	9	90
120	10	120
120	11	110
120	12	20
120	13	90
120	14	90
120	15	50
120	16	50
120	17	90
120	18	20
120	19	90
120	20	90
120	21	110
120	22	100
120	23	90
120	24	70
120	25	70
120	26	50
120	27	100
120	28	90
120	29	90
120	30	70
120	31	100
120	32	50
120	33	30
120	34	70
120	35	70
120	36	110
120	37	90
120	38	120
120	39	70
120	40	110
121	1	100
121	2	80
121	3	10
121	4	100
121	5	60
121	6	60
121	7	70
121	8	100
121	9	110
121	10	60
121	11	90
121	12	60
121	13	80
121	14	120
121	15	60
121	16	60
121	17	50
121	18	50
121	19	60
121	20	120
121	21	80
121	22	60
121	23	60
121	24	110
121	25	80
121	26	50
121	27	100
121	28	80
121	29	90
121	30	80
121	31	100
121	32	30
121	33	80
121	34	120
121	35	100
121	36	80
121	37	60
121	38	60
121	39	70
121	40	100
122	1	100
122	2	50
122	3	50
122	4	110
122	5	60
122	6	0
122	7	70
122	8	70
122	9	90
122	10	60
122	11	70
122	12	10
122	13	90
122	14	80
122	15	50
122	16	80
122	17	50
122	18	0
122	19	70
122	20	110
122	21	70
122	22	60
122	23	50
122	24	70
122	25	90
122	26	50
122	27	80
122	28	70
122	29	70
122	30	90
122	31	100
122	32	60
122	33	30
122	34	50
122	35	80
122	36	70
122	37	80
122	38	60
122	39	70
122	40	80
123	1	100
123	2	90
123	3	0
123	4	90
123	5	80
123	6	50
123	7	50
123	8	90
123	9	70
123	10	80
123	11	70
123	12	60
123	13	70
123	14	100
123	15	50
123	16	60
123	17	50
123	18	50
123	19	70
123	20	70
123	21	70
123	22	60
123	23	70
123	24	70
123	25	50
123	26	70
123	27	120
123	28	50
123	29	90
123	30	50
123	31	60
123	32	30
123	33	60
123	34	80
123	35	100
123	36	90
123	37	80
123	38	80
123	39	50
123	40	100
124	1	80
124	2	70
124	3	40
124	4	90
124	5	60
124	6	70
124	7	90
124	8	90
124	9	70
124	10	120
124	11	110
124	12	80
124	13	70
124	14	100
124	15	70
124	16	60
124	17	90
124	18	70
124	19	90
124	20	90
124	21	90
124	22	100
124	23	110
124	24	90
124	25	70
124	26	50
124	27	80
124	28	110
124	29	110
124	30	70
124	31	120
124	32	10
124	33	100
124	34	120
124	35	60
124	36	110
124	37	100
124	38	120
124	39	50
124	40	120
125	1	90
125	2	90
125	3	90
125	4	90
125	5	70
125	6	20
125	7	90
125	8	90
125	9	70
125	10	90
125	11	110
125	12	0
125	13	70
125	14	90
125	15	70
125	16	50
125	17	70
125	18	0
125	19	90
125	20	70
125	21	110
125	22	70
125	23	110
125	24	90
125	25	70
125	26	70
125	27	90
125	28	110
125	29	90
125	30	70
125	31	90
125	32	70
125	33	40
125	34	20
125	35	70
125	36	130
125	37	90
125	38	90
125	39	70
125	40	70
126	1	80
126	2	50
126	3	50
126	4	70
126	5	60
126	6	0
126	7	70
126	8	70
126	9	90
126	10	80
126	11	90
126	12	20
126	13	50
126	14	70
126	15	50
126	16	50
126	17	70
126	18	20
126	19	50
126	20	90
126	21	70
126	22	80
126	23	50
126	24	90
126	25	70
126	26	50
126	27	60
126	28	70
126	29	70
126	30	70
126	31	100
126	32	50
126	33	30
126	34	70
126	35	50
126	36	70
126	37	50
126	38	80
126	39	70
126	40	90
127	1	80
127	2	80
127	3	30
127	4	80
127	5	60
127	6	80
127	7	70
127	8	80
127	9	70
127	10	100
127	11	90
127	12	80
127	13	60
127	14	80
127	15	80
127	16	60
127	17	70
127	18	70
127	19	80
127	20	80
127	21	80
127	22	80
127	23	100
127	24	70
127	25	60
127	26	50
127	27	80
127	28	80
127	29	110
127	30	60
127	31	80
127	32	10
127	33	80
127	34	100
127	35	60
127	36	80
127	37	80
127	38	100
127	39	50
127	40	120
128	1	100
128	2	70
128	3	50
128	4	110
128	5	60
128	6	0
128	7	70
128	8	90
128	9	90
128	10	80
128	11	90
128	12	10
128	13	70
128	14	100
128	15	50
128	16	60
128	17	50
128	18	0
128	19	70
128	20	110
128	21	70
128	22	60
128	23	70
128	24	90
128	25	70
128	26	50
128	27	100
128	28	70
128	29	110
128	30	70
128	31	100
128	32	60
128	33	30
128	34	70
128	35	80
128	36	90
128	37	80
128	38	80
128	39	50
128	40	120
129	1	80
129	2	70
129	3	70
129	4	70
129	5	60
129	6	0
129	7	50
129	8	70
129	9	50
129	10	100
129	11	90
129	12	10
129	13	70
129	14	80
129	15	50
129	16	60
129	17	70
129	18	0
129	19	90
129	20	50
129	21	90
129	22	80
129	23	90
129	24	50
129	25	50
129	26	50
129	27	80
129	28	70
129	29	70
129	30	50
129	31	80
129	32	60
129	33	10
129	34	10
129	35	60
129	36	90
129	37	100
129	38	100
129	39	50
129	40	80
130	1	60
130	2	80
130	3	80
130	4	80
130	5	80
130	6	10
130	7	70
130	8	120
130	9	70
130	10	80
130	11	90
130	12	10
130	13	80
130	14	120
130	15	60
130	16	60
130	17	70
130	18	0
130	19	80
130	20	100
130	21	80
130	22	80
130	23	80
130	24	110
130	25	80
130	26	70
130	27	80
130	28	100
130	29	70
130	30	80
130	31	120
130	32	80
130	33	30
130	34	50
130	35	80
130	36	120
130	37	80
130	38	80
130	39	50
130	40	80
131	1	90
131	2	90
131	3	70
131	4	90
131	5	70
131	6	0
131	7	50
131	8	130
131	9	90
131	10	90
131	11	110
131	12	0
131	13	90
131	14	130
131	15	50
131	16	50
131	17	70
131	18	0
131	19	90
131	20	90
131	21	90
131	22	70
131	23	90
131	24	90
131	25	50
131	26	70
131	27	110
131	28	70
131	29	110
131	30	50
131	31	90
131	32	70
131	33	0
131	34	40
131	35	90
131	36	110
131	37	90
131	38	90
131	39	50
131	40	110
132	1	100
132	2	80
132	3	80
132	4	80
132	5	60
132	6	10
132	7	50
132	8	80
132	9	70
132	10	120
132	11	110
132	12	30
132	13	80
132	14	80
132	15	60
132	16	60
132	17	90
132	18	20
132	19	100
132	20	60
132	21	120
132	22	100
132	23	100
132	24	50
132	25	60
132	26	50
132	27	80
132	28	80
132	29	70
132	30	60
132	31	80
132	32	60
132	33	10
132	34	30
132	35	60
132	36	100
132	37	100
132	38	120
132	39	70
132	40	100
133	1	70
133	2	50
133	3	70
133	4	110
133	5	50
133	6	0
133	7	70
133	8	110
133	9	90
133	10	70
133	11	90
133	12	0
133	13	110
133	14	110
133	15	50
133	16	70
133	17	70
133	18	0
133	19	90
133	20	130
133	21	70
133	22	70
133	23	70
133	24	90
133	25	90
133	26	50
133	27	70
133	28	90
133	29	90
133	30	90
133	31	130
133	32	50
133	33	20
133	34	60
133	35	70
133	36	90
133	37	90
133	38	70
133	39	50
133	40	90
134	1	80
134	2	60
134	3	30
134	4	80
134	5	60
134	6	60
134	7	50
134	8	100
134	9	90
134	10	80
134	11	110
134	12	60
134	13	100
134	14	100
134	15	60
134	16	80
134	17	70
134	18	50
134	19	100
134	20	100
134	21	100
134	22	80
134	23	80
134	24	70
134	25	80
134	26	50
134	27	60
134	28	80
134	29	70
134	30	80
134	31	120
134	32	10
134	33	60
134	34	80
134	35	60
134	36	80
134	37	100
134	38	80
134	39	70
134	40	80
135	1	70
135	2	70
135	3	90
135	4	70
135	5	70
135	6	20
135	7	90
135	8	110
135	9	90
135	10	70
135	11	110
135	12	0
135	13	70
135	14	110
135	15	70
135	16	50
135	17	70
135	18	0
135	19	70
135	20	90
135	21	90
135	22	70
135	23	90
135	24	110
135	25	70
135	26	70
135	27	70
135	28	110
135	29	90
135	30	70
135	31	110
135	32	70
135	33	40
135	34	40
135	35	70
135	36	110
135	37	70
135	38	70
135	39	70
135	40	70
136	1	120
136	2	90
136	3	70
136	4	110
136	5	80
136	6	20
136	7	90
136	8	110
136	9	110
136	10	80
136	11	110
136	12	10
136	13	70
136	14	120
136	15	70
136	16	60
136	17	50
136	18	0
136	19	70
136	20	110
136	21	90
136	22	60
136	23	90
136	24	110
136	25	70
136	26	70
136	27	120
136	28	90
136	29	130
136	30	70
136	31	100
136	32	80
136	33	50
136	34	70
136	35	100
136	36	110
136	37	80
136	38	80
136	39	70
136	40	120
137	1	80
137	2	70
137	3	20
137	4	90
137	5	60
137	6	50
137	7	70
137	8	90
137	9	70
137	10	100
137	11	110
137	12	50
137	13	70
137	14	90
137	15	50
137	16	50
137	17	70
137	18	50
137	19	90
137	20	90
137	21	90
137	22	80
137	23	90
137	24	90
137	25	70
137	26	50
137	27	80
137	28	90
137	29	90
137	30	70
137	31	120
137	32	0
137	33	80
137	34	100
137	35	50
137	36	110
137	37	90
137	38	100
137	39	50
137	40	90
138	1	80
138	2	60
138	3	80
138	4	100
138	5	60
138	6	10
138	7	70
138	8	120
138	9	90
138	10	80
138	11	90
138	12	10
138	13	100
138	14	120
138	15	60
138	16	60
138	17	70
138	18	0
138	19	80
138	20	120
138	21	80
138	22	80
138	23	80
138	24	90
138	25	80
138	26	50
138	27	80
138	28	100
138	29	90
138	30	80
138	31	120
138	32	60
138	33	30
138	34	70
138	35	80
138	36	100
138	37	80
138	38	80
138	39	50
138	40	100
139	1	70
139	2	70
139	3	20
139	4	90
139	5	50
139	6	50
139	7	70
139	8	90
139	9	70
139	10	90
139	11	110
139	12	50
139	13	70
139	14	90
139	15	50
139	16	50
139	17	70
139	18	50
139	19	90
139	20	90
139	21	90
139	22	70
139	23	90
139	24	90
139	25	70
139	26	50
139	27	70
139	28	90
139	29	90
139	30	70
139	31	110
139	32	0
139	33	70
139	34	90
139	35	50
139	36	110
139	37	90
139	38	90
139	39	50
139	40	90
140	1	90
140	2	70
140	3	0
140	4	70
140	5	50
140	6	50
140	7	50
140	8	70
140	9	90
140	10	50
140	11	70
140	12	50
140	13	70
140	14	90
140	15	50
140	16	50
140	17	50
140	18	50
140	19	50
140	20	70
140	21	70
140	22	50
140	23	50
140	24	70
140	25	50
140	26	50
140	27	90
140	28	50
140	29	70
140	30	50
140	31	50
140	32	20
140	33	50
140	34	70
140	35	90
140	36	50
140	37	50
140	38	50
140	39	70
140	40	70
141	1	80
141	2	60
141	3	60
141	4	80
141	5	60
141	6	10
141	7	70
141	8	80
141	9	90
141	10	60
141	11	90
141	12	10
141	13	60
141	14	80
141	15	60
141	16	60
141	17	50
141	18	0
141	19	60
141	20	100
141	21	80
141	22	60
141	23	60
141	24	90
141	25	80
141	26	50
141	27	60
141	28	80
141	29	70
141	30	80
141	31	100
141	32	60
141	33	30
141	34	50
141	35	60
141	36	80
141	37	60
141	38	60
141	39	70
141	40	80
142	1	90
142	2	90
142	3	50
142	4	90
142	5	50
142	6	0
142	7	70
142	8	70
142	9	90
142	10	70
142	11	110
142	12	0
142	13	50
142	14	90
142	15	50
142	16	50
142	17	50
142	18	0
142	19	70
142	20	90
142	21	90
142	22	50
142	23	70
142	24	110
142	25	70
142	26	50
142	27	90
142	28	70
142	29	90
142	30	70
142	31	90
142	32	70
142	33	20
142	34	40
142	35	70
142	36	90
142	37	70
142	38	70
142	39	70
142	40	90
143	1	60
143	2	80
143	3	10
143	4	80
143	5	80
143	6	60
143	7	70
143	8	80
143	9	50
143	10	60
143	11	50
143	12	60
143	13	60
143	14	80
143	15	60
143	16	60
143	17	50
143	18	50
143	19	60
143	20	80
143	21	60
143	22	60
143	23	60
143	24	90
143	25	80
143	26	70
143	27	80
143	28	80
143	29	50
143	30	80
143	31	80
143	32	30
143	33	80
143	34	80
143	35	80
143	36	100
143	37	60
143	38	60
143	39	50
143	40	60
144	1	90
144	2	50
144	3	0
144	4	90
144	5	50
144	6	50
144	7	70
144	8	70
144	9	90
144	10	70
144	11	70
144	12	70
144	13	70
144	14	70
144	15	50
144	16	50
144	17	70
144	18	70
144	19	50
144	20	90
144	21	70
144	22	70
144	23	50
144	24	70
144	25	70
144	26	50
144	27	70
144	28	70
144	29	70
144	30	70
144	31	70
144	32	0
144	33	70
144	34	110
144	35	70
144	36	70
144	37	50
144	38	70
144	39	70
144	40	90
145	1	80
145	2	80
145	3	60
145	4	80
145	5	60
145	6	10
145	7	50
145	8	60
145	9	50
145	10	80
145	11	70
145	12	10
145	13	60
145	14	60
145	15	60
145	16	60
145	17	50
145	18	0
145	19	80
145	20	60
145	21	80
145	22	60
145	23	80
145	24	50
145	25	60
145	26	50
145	27	80
145	28	60
145	29	70
145	30	60
145	31	60
145	32	60
145	33	10
145	34	10
145	35	60
145	36	80
145	37	80
145	38	80
145	39	50
145	40	80
146	1	100
146	2	70
146	3	20
146	4	70
146	5	80
146	6	70
146	7	70
146	8	90
146	9	90
146	10	60
146	11	70
146	12	50
146	13	70
146	14	90
146	15	70
146	16	50
146	17	50
146	18	50
146	19	50
146	20	70
146	21	70
146	22	60
146	23	70
146	24	70
146	25	50
146	26	70
146	27	100
146	28	70
146	29	90
146	30	50
146	31	60
146	32	20
146	33	80
146	34	80
146	35	90
146	36	70
146	37	50
146	38	60
146	39	70
146	40	70
147	1	90
147	2	50
147	3	50
147	4	70
147	5	50
147	6	0
147	7	50
147	8	90
147	9	110
147	10	70
147	11	90
147	12	20
147	13	70
147	14	90
147	15	50
147	16	50
147	17	70
147	18	20
147	19	50
147	20	90
147	21	70
147	22	70
147	23	50
147	24	70
147	25	50
147	26	50
147	27	70
147	28	50
147	29	90
147	30	50
147	31	70
147	32	50
147	33	0
147	34	60
147	35	70
147	36	50
147	37	50
147	38	70
147	39	70
147	40	110
148	1	90
148	2	70
148	3	20
148	4	90
148	5	50
148	6	50
148	7	70
148	8	110
148	9	110
148	10	70
148	11	110
148	12	50
148	13	90
148	14	130
148	15	50
148	16	50
148	17	70
148	18	50
148	19	70
148	20	110
148	21	90
148	22	70
148	23	70
148	24	110
148	25	70
148	26	50
148	27	90
148	28	90
148	29	90
148	30	70
148	31	110
148	32	20
148	33	70
148	34	110
148	35	90
148	36	90
148	37	70
148	38	70
148	39	70
148	40	90
149	1	50
149	2	50
149	3	70
149	4	70
149	5	50
149	6	20
149	7	90
149	8	50
149	9	50
149	10	70
149	11	50
149	12	20
149	13	50
149	14	50
149	15	70
149	16	50
149	17	70
149	18	20
149	19	50
149	20	70
149	21	50
149	22	70
149	23	70
149	24	70
149	25	70
149	26	50
149	27	50
149	28	90
149	29	70
149	30	70
149	31	70
149	32	50
149	33	40
149	34	40
149	35	50
149	36	70
149	37	50
149	38	70
149	39	50
149	40	70
150	1	100
150	2	80
150	3	60
150	4	120
150	5	60
150	6	10
150	7	70
150	8	100
150	9	90
150	10	80
150	11	90
150	12	10
150	13	80
150	14	100
150	15	60
150	16	60
150	17	50
150	18	0
150	19	80
150	20	120
150	21	80
150	22	60
150	23	80
150	24	90
150	25	80
150	26	50
150	27	100
150	28	80
150	29	110
150	30	80
150	31	100
150	32	60
150	33	30
150	34	70
150	35	80
150	36	100
150	37	80
150	38	80
150	39	50
150	40	120
151	1	70
151	2	70
151	3	70
151	4	90
151	5	70
151	6	0
151	7	70
151	8	130
151	9	90
151	10	70
151	11	90
151	12	0
151	13	90
151	14	130
151	15	50
151	16	50
151	17	70
151	18	0
151	19	70
151	20	110
151	21	70
151	22	70
151	23	70
151	24	110
151	25	70
151	26	70
151	27	90
151	28	90
151	29	90
151	30	70
151	31	110
151	32	70
151	33	20
151	34	60
151	35	90
151	36	110
151	37	70
151	38	70
151	39	50
151	40	90
152	1	100
152	2	50
152	3	20
152	4	90
152	5	60
152	6	50
152	7	50
152	8	110
152	9	110
152	10	80
152	11	110
152	12	60
152	13	110
152	14	120
152	15	50
152	16	80
152	17	70
152	18	50
152	19	90
152	20	110
152	21	90
152	22	80
152	23	70
152	24	70
152	25	70
152	26	50
152	27	80
152	28	70
152	29	90
152	30	70
152	31	120
152	32	10
152	33	60
152	34	100
152	35	80
152	36	70
152	37	100
152	38	80
152	39	70
152	40	100
153	1	80
153	2	70
153	3	20
153	4	90
153	5	60
153	6	50
153	7	70
153	8	70
153	9	50
153	10	100
153	11	90
153	12	60
153	13	70
153	14	80
153	15	50
153	16	60
153	17	70
153	18	50
153	19	90
153	20	70
153	21	90
153	22	80
153	23	90
153	24	70
153	25	70
153	26	50
153	27	80
153	28	90
153	29	70
153	30	70
153	31	100
153	32	10
153	33	80
153	34	80
153	35	60
153	36	110
153	37	100
153	38	100
153	39	50
153	40	80
154	1	100
154	2	50
154	3	50
154	4	90
154	5	60
154	6	0
154	7	50
154	8	70
154	9	90
154	10	60
154	11	70
154	12	10
154	13	90
154	14	80
154	15	50
154	16	80
154	17	50
154	18	0
154	19	70
154	20	90
154	21	70
154	22	60
154	23	50
154	24	50
154	25	70
154	26	50
154	27	80
154	28	50
154	29	70
154	30	70
154	31	80
154	32	60
154	33	10
154	34	30
154	35	80
154	36	50
154	37	80
154	38	60
154	39	70
154	40	80
155	1	100
155	2	70
155	3	70
155	4	70
155	5	60
155	6	0
155	7	50
155	8	110
155	9	110
155	10	80
155	11	110
155	12	0
155	13	90
155	14	130
155	15	50
155	16	50
155	17	70
155	18	0
155	19	70
155	20	90
155	21	90
155	22	80
155	23	70
155	24	90
155	25	50
155	26	50
155	27	100
155	28	70
155	29	90
155	30	50
155	31	100
155	32	70
155	33	10
155	34	50
155	35	90
155	36	70
155	37	70
155	38	80
155	39	70
155	40	90
156	1	90
156	2	70
156	3	90
156	4	110
156	5	50
156	6	20
156	7	90
156	8	90
156	9	70
156	10	110
156	11	90
156	12	20
156	13	90
156	14	90
156	15	70
156	16	50
156	17	90
156	18	20
156	19	90
156	20	90
156	21	90
156	22	90
156	23	110
156	24	70
156	25	70
156	26	50
156	27	90
156	28	110
156	29	110
156	30	70
156	31	90
156	32	50
156	33	40
156	34	60
156	35	70
156	36	110
156	37	90
156	38	110
156	39	50
156	40	110
157	1	80
157	2	50
157	3	0
157	4	70
157	5	60
157	6	50
157	7	50
157	8	50
157	9	70
157	10	60
157	11	70
157	12	60
157	13	70
157	14	60
157	15	50
157	16	80
157	17	50
157	18	50
157	19	70
157	20	70
157	21	70
157	22	60
157	23	50
157	24	50
157	25	70
157	26	50
157	27	60
157	28	50
157	29	50
157	30	70
157	31	80
157	32	10
157	33	60
157	34	60
157	35	60
157	36	50
157	37	80
157	38	60
157	39	70
157	40	60
158	1	120
158	2	80
158	3	60
158	4	120
158	5	60
158	6	10
158	7	70
158	8	80
158	9	90
158	10	80
158	11	90
158	12	10
158	13	80
158	14	80
158	15	60
158	16	60
158	17	50
158	18	0
158	19	80
158	20	100
158	21	100
158	22	60
158	23	80
158	24	70
158	25	80
158	26	50
158	27	100
158	28	80
158	29	90
158	30	80
158	31	80
158	32	60
158	33	30
158	34	50
158	35	80
158	36	100
158	37	80
158	38	80
158	39	70
158	40	100
159	1	100
159	2	70
159	3	0
159	4	110
159	5	60
159	6	50
159	7	70
159	8	90
159	9	90
159	10	80
159	11	90
159	12	50
159	13	70
159	14	90
159	15	50
159	16	50
159	17	50
159	18	50
159	19	70
159	20	110
159	21	70
159	22	60
159	23	70
159	24	90
159	25	70
159	26	50
159	27	100
159	28	70
159	29	110
159	30	70
159	31	100
159	32	0
159	33	80
159	34	120
159	35	70
159	36	90
159	37	70
159	38	80
159	39	50
159	40	110
160	1	120
160	2	70
160	3	20
160	4	90
160	5	60
160	6	50
160	7	50
160	8	110
160	9	110
160	10	100
160	11	130
160	12	50
160	13	90
160	14	110
160	15	50
160	16	50
160	17	70
160	18	50
160	19	90
160	20	90
160	21	110
160	22	80
160	23	90
160	24	70
160	25	50
160	26	50
160	27	100
160	28	70
160	29	110
160	30	50
160	31	100
160	32	0
160	33	60
160	34	100
160	35	70
160	36	90
160	37	90
160	38	100
160	39	70
160	40	110
161	1	120
161	2	70
161	3	0
161	4	110
161	5	60
161	6	50
161	7	70
161	8	70
161	9	90
161	10	80
161	11	90
161	12	60
161	13	70
161	14	80
161	15	50
161	16	60
161	17	50
161	18	50
161	19	70
161	20	90
161	21	90
161	22	60
161	23	70
161	24	70
161	25	70
161	26	50
161	27	100
161	28	70
161	29	90
161	30	70
161	31	80
161	32	10
161	33	80
161	34	100
161	35	80
161	36	90
161	37	80
161	38	80
161	39	70
161	40	100
162	1	100
162	2	80
162	3	10
162	4	140
162	5	60
162	6	60
162	7	70
162	8	100
162	9	90
162	10	80
162	11	90
162	12	60
162	13	100
162	14	100
162	15	60
162	16	80
162	17	50
162	18	50
162	19	100
162	20	140
162	21	80
162	22	60
162	23	80
162	24	90
162	25	100
162	26	50
162	27	100
162	28	80
162	29	110
162	30	100
162	31	120
162	32	10
162	33	80
162	34	120
162	35	80
162	36	100
162	37	100
162	38	80
162	39	50
162	40	120
163	1	80
163	2	60
163	3	10
163	4	100
163	5	60
163	6	60
163	7	70
163	8	60
163	9	70
163	10	60
163	11	70
163	12	60
163	13	80
163	14	60
163	15	60
163	16	80
163	17	50
163	18	50
163	19	80
163	20	100
163	21	80
163	22	60
163	23	60
163	24	70
163	25	100
163	26	50
163	27	60
163	28	80
163	29	50
163	30	100
163	31	100
163	32	10
163	33	80
163	34	80
163	35	60
163	36	80
163	37	80
163	38	60
163	39	70
163	40	60
164	1	120
164	2	90
164	3	50
164	4	90
164	5	60
164	6	0
164	7	50
164	8	70
164	9	90
164	10	80
164	11	90
164	12	10
164	13	70
164	14	100
164	15	50
164	16	60
164	17	50
164	18	0
164	19	70
164	20	70
164	21	90
164	22	60
164	23	70
164	24	70
164	25	50
164	26	50
164	27	120
164	28	50
164	29	90
164	30	50
164	31	60
164	32	80
164	33	10
164	34	30
164	35	100
164	36	70
164	37	80
164	38	80
164	39	70
164	40	100
165	1	100
165	2	70
165	3	70
165	4	90
165	5	60
165	6	0
165	7	50
165	8	70
165	9	70
165	10	100
165	11	110
165	12	10
165	13	90
165	14	80
165	15	50
165	16	80
165	17	70
165	18	0
165	19	110
165	20	70
165	21	110
165	22	80
165	23	90
165	24	50
165	25	70
165	26	50
165	27	80
165	28	70
165	29	70
165	30	70
165	31	100
165	32	60
165	33	10
165	34	10
165	35	60
165	36	90
165	37	120
165	38	100
165	39	70
165	40	80
166	1	70
166	2	70
166	3	90
166	4	50
166	5	70
166	6	20
166	7	70
166	8	90
166	9	70
166	10	70
166	11	90
166	12	0
166	13	70
166	14	90
166	15	70
166	16	50
166	17	70
166	18	0
166	19	70
166	20	50
166	21	90
166	22	70
166	23	90
166	24	70
166	25	50
166	26	70
166	27	70
166	28	90
166	29	70
166	30	50
166	31	70
166	32	70
166	33	20
166	34	0
166	35	70
166	36	90
166	37	70
166	38	70
166	39	70
166	40	50
167	1	80
167	2	70
167	3	50
167	4	50
167	5	60
167	6	0
167	7	50
167	8	70
167	9	90
167	10	60
167	11	90
167	12	10
167	13	50
167	14	100
167	15	50
167	16	60
167	17	50
167	18	0
167	19	50
167	20	70
167	21	70
167	22	60
167	23	50
167	24	90
167	25	50
167	26	50
167	27	80
167	28	50
167	29	70
167	30	50
167	31	80
167	32	80
167	33	10
167	34	30
167	35	80
167	36	50
167	37	60
167	38	60
167	39	70
167	40	80
168	1	100
168	2	80
168	3	60
168	4	80
168	5	60
168	6	10
168	7	50
168	8	60
168	9	70
168	10	80
168	11	90
168	12	10
168	13	60
168	14	60
168	15	60
168	16	60
168	17	50
168	18	0
168	19	80
168	20	60
168	21	100
168	22	60
168	23	80
168	24	50
168	25	60
168	26	50
168	27	80
168	28	60
168	29	70
168	30	60
168	31	60
168	32	60
168	33	10
168	34	10
168	35	60
168	36	80
168	37	80
168	38	80
168	39	70
168	40	80
169	1	70
169	2	50
169	3	20
169	4	50
169	5	50
169	6	50
169	7	50
169	8	70
169	9	70
169	10	70
169	11	90
169	12	50
169	13	70
169	14	70
169	15	50
169	16	50
169	17	70
169	18	50
169	19	70
169	20	50
169	21	90
169	22	70
169	23	70
169	24	50
169	25	50
169	26	50
169	27	50
169	28	70
169	29	50
169	30	50
169	31	70
169	32	0
169	33	50
169	34	50
169	35	50
169	36	70
169	37	70
169	38	70
169	39	70
169	40	50
170	1	100
170	2	70
170	3	70
170	4	90
170	5	60
170	6	0
170	7	70
170	8	70
170	9	70
170	10	100
170	11	110
170	12	0
170	13	70
170	14	70
170	15	50
170	16	50
170	17	70
170	18	0
170	19	90
170	20	70
170	21	110
170	22	80
170	23	90
170	24	70
170	25	70
170	26	50
170	27	80
170	28	90
170	29	70
170	30	70
170	31	100
170	32	50
170	33	30
170	34	30
170	35	50
170	36	110
170	37	90
170	38	100
170	39	70
170	40	70
171	1	100
171	2	70
171	3	0
171	4	130
171	5	60
171	6	50
171	7	70
171	8	70
171	9	70
171	10	80
171	11	70
171	12	60
171	13	90
171	14	80
171	15	50
171	16	80
171	17	50
171	18	50
171	19	90
171	20	110
171	21	70
171	22	60
171	23	70
171	24	70
171	25	90
171	26	50
171	27	100
171	28	70
171	29	90
171	30	90
171	31	100
171	32	10
171	33	80
171	34	100
171	35	80
171	36	90
171	37	100
171	38	80
171	39	50
171	40	100
172	1	70
172	2	50
172	3	50
172	4	90
172	5	50
172	6	0
172	7	70
172	8	70
172	9	70
172	10	50
172	11	50
172	12	0
172	13	70
172	14	70
172	15	50
172	16	50
172	17	50
172	18	0
172	19	50
172	20	90
172	21	50
172	22	50
172	23	50
172	24	70
172	25	70
172	26	50
172	27	70
172	28	70
172	29	70
172	30	70
172	31	70
172	32	50
172	33	20
172	34	40
172	35	70
172	36	70
172	37	50
172	38	50
172	39	50
172	40	70
173	1	60
173	2	60
173	3	60
173	4	60
173	5	60
173	6	10
173	7	50
173	8	80
173	9	70
173	10	60
173	11	70
173	12	10
173	13	60
173	14	80
173	15	60
173	16	60
173	17	50
173	18	0
173	19	60
173	20	80
173	21	60
173	22	60
173	23	60
173	24	70
173	25	60
173	26	50
173	27	60
173	28	60
173	29	70
173	30	60
173	31	80
173	32	60
173	33	10
173	34	30
173	35	60
173	36	60
173	37	60
173	38	60
173	39	50
173	40	80
174	1	80
174	2	50
174	3	0
174	4	50
174	5	60
174	6	50
174	7	50
174	8	70
174	9	90
174	10	80
174	11	90
174	12	70
174	13	50
174	14	70
174	15	50
174	16	50
174	17	70
174	18	70
174	19	50
174	20	70
174	21	70
174	22	80
174	23	50
174	24	70
174	25	50
174	26	50
174	27	60
174	28	50
174	29	70
174	30	50
174	31	80
174	32	0
174	33	60
174	34	100
174	35	50
174	36	50
174	37	50
174	38	80
174	39	70
174	40	90
175	1	80
175	2	70
175	3	20
175	4	90
175	5	60
175	6	50
175	7	50
175	8	70
175	9	50
175	10	100
175	11	90
175	12	60
175	13	90
175	14	80
175	15	50
175	16	80
175	17	70
175	18	50
175	19	110
175	20	70
175	21	90
175	22	80
175	23	90
175	24	50
175	25	70
175	26	50
175	27	80
175	28	70
175	29	70
175	30	70
175	31	100
175	32	10
