p	r	C_pr
460	13	10
460	14	80
460	15	130
460	16	40
460	17	50
460	18	70
460	19	70
460	20	90
460	21	40
460	22	90
460	23	80
460	24	70
460	25	90
460	26	90
460	27	30
460	28	100
460	29	50
460	30	60
460	31	90
460	32	90
460	33	50
460	34	60
460	35	90
460	36	10
460	37	50
460	38	70
460	39	100
460	40	90
461	1	70
461	2	90
461	3	70
461	4	70
461	5	20
461	6	90
461	7	70
461	8	70
461	9	110
461	10	110
461	11	70
461	12	50
461	13	70
461	14	70
461	15	90
461	16	70
461	17	50
461	18	70
461	19	50
461	20	70
461	21	110
461	22	70
461	23	20
461	24	50
461	25	50
461	26	90
461	27	70
461	28	110
461	29	70
461	30	0
461	31	40
461	32	90
461	33	50
461	34	90
461	35	90
461	36	50
461	37	70
461	38	70
461	39	40
461	40	90
462	1	70
462	2	70
462	3	80
462	4	60
462	5	50
462	6	80
462	7	80
462	8	120
462	9	90
462	10	100
462	11	120
462	12	50
462	13	80
462	14	80
462	15	110
462	16	90
462	17	80
462	18	80
462	19	50
462	20	50
462	21	120
462	22	90
462	23	30
462	24	80
462	25	70
462	26	120
462	27	60
462	28	80
462	29	80
462	30	10
462	31	30
462	32	110
462	33	60
462	34	70
462	35	90
462	36	60
462	37	80
462	38	50
462	39	50
462	40	90
463	1	0
463	2	20
463	3	50
463	4	50
463	5	60
463	6	80
463	7	0
463	8	90
463	9	70
463	10	70
463	11	100
463	12	50
463	13	0
463	14	60
463	15	90
463	16	0
463	17	20
463	18	50
463	19	50
463	20	70
463	21	40
463	22	70
463	23	80
463	24	70
463	25	50
463	26	70
463	27	30
463	28	90
463	29	0
463	30	50
463	31	90
463	32	70
463	33	50
463	34	20
463	35	70
463	36	10
463	37	50
463	38	70
463	39	70
463	40	50
464	1	50
464	2	70
464	3	70
464	4	50
464	5	40
464	6	90
464	7	50
464	8	110
464	9	70
464	10	70
464	11	110
464	12	50
464	13	50
464	14	50
464	15	110
464	16	70
464	17	70
464	18	50
464	19	50
464	20	90
464	21	110
464	22	90
464	23	40
464	24	70
464	25	90
464	26	110
464	27	70
464	28	90
464	29	50
464	30	0
464	31	60
464	32	90
464	33	50
464	34	70
464	35	70
464	36	70
464	37	50
464	38	90
464	39	40
464	40	50
465	1	0
465	2	0
465	3	70
465	4	70
465	5	80
465	6	80
465	7	40
465	8	130
465	9	70
465	10	90
465	11	140
465	12	50
465	13	20
465	14	100
465	15	90
465	16	20
465	17	40
465	18	50
465	19	70
465	20	70
465	21	60
465	22	110
465	23	100
465	24	70
465	25	90
465	26	90
465	27	10
465	28	90
465	29	20
465	30	50
465	31	90
465	32	90
465	33	50
465	34	20
465	35	90
465	36	10
465	37	70
465	38	50
465	39	90
465	40	90
466	1	70
466	2	90
466	3	50
466	4	50
466	5	20
466	6	70
466	7	70
466	8	70
466	9	110
466	10	70
466	11	70
466	12	50
466	13	70
466	14	70
466	15	110
466	16	70
466	17	70
466	18	70
466	19	50
466	20	70
466	21	90
466	22	50
466	23	0
466	24	70
466	25	50
466	26	70
466	27	70
466	28	70
466	29	70
466	30	0
466	31	20
466	32	70
466	33	50
466	34	90
466	35	70
466	36	50
466	37	70
466	38	70
466	39	40
466	40	90
467	1	0
467	2	20
467	3	90
467	4	90
467	5	70
467	6	110
467	7	20
467	8	110
467	9	70
467	10	110
467	11	110
467	12	50
467	13	0
467	14	70
467	15	90
467	16	20
467	17	20
467	18	50
467	19	70
467	20	90
467	21	60
467	22	110
467	23	90
467	24	50
467	25	90
467	26	90
467	27	20
467	28	130
467	29	20
467	30	50
467	31	110
467	32	90
467	33	50
467	34	40
467	35	90
467	36	0
467	37	50
467	38	70
467	39	90
467	40	70
468	1	0
468	2	20
468	3	70
468	4	70
468	5	80
468	6	100
468	7	20
468	8	130
468	9	70
468	10	90
468	11	140
468	12	50
468	13	0
468	14	80
468	15	110
468	16	20
468	17	40
468	18	50
468	19	70
468	20	90
468	21	60
468	22	110
468	23	100
468	24	70
468	25	90
468	26	90
468	27	30
468	28	110
468	29	20
468	30	50
468	31	110
468	32	90
468	33	50
468	34	40
468	35	90
468	36	10
468	37	50
468	38	70
468	39	90
468	40	70
469	1	50
469	2	70
469	3	70
469	4	50
469	5	50
469	6	100
469	7	50
469	8	90
469	9	70
469	10	50
469	11	100
469	12	50
469	13	50
469	14	60
469	15	110
469	16	70
469	17	70
469	18	50
469	19	50
469	20	90
469	21	90
469	22	70
469	23	30
469	24	70
469	25	90
469	26	90
469	27	80
469	28	70
469	29	50
469	30	0
469	31	40
469	32	70
469	33	50
469	34	70
469	35	50
469	36	80
469	37	50
469	38	90
469	39	40
469	40	50
470	1	50
470	2	70
470	3	80
470	4	60
470	5	30
470	6	100
470	7	80
470	8	100
470	9	90
470	10	80
470	11	100
470	12	50
470	13	80
470	14	80
470	15	90
470	16	70
470	17	60
470	18	50
470	19	50
470	20	70
470	21	130
470	22	90
470	23	30
470	24	50
470	25	70
470	26	90
470	27	80
470	28	100
470	29	60
470	30	10
470	31	40
470	32	90
470	33	50
470	34	70
470	35	70
470	36	60
470	37	70
470	38	70
470	39	70
470	40	70
471	1	20
471	2	20
471	3	60
471	4	80
471	5	80
471	6	60
471	7	50
471	8	100
471	9	90
471	10	120
471	11	100
471	12	50
471	13	30
471	14	100
471	15	70
471	16	20
471	17	30
471	18	80
471	19	90
471	20	70
471	21	50
471	22	90
471	23	100
471	24	60
471	25	70
471	26	100
471	27	30
471	28	100
471	29	70
471	30	60
471	31	100
471	32	110
471	33	80
471	34	40
471	35	110
471	36	10
471	37	80
471	38	50
471	39	80
471	40	110
472	1	20
472	2	20
472	3	80
472	4	80
472	5	60
472	6	80
472	7	10
472	8	60
472	9	50
472	10	80
472	11	60
472	12	70
472	13	10
472	14	60
472	15	50
472	16	20
472	17	10
472	18	70
472	19	50
472	20	50
472	21	0
472	22	70
472	23	60
472	24	50
472	25	50
472	26	50
472	27	10
472	28	80
472	29	10
472	30	80
472	31	50
472	32	50
472	33	50
472	34	20
472	35	70
472	36	10
472	37	50
472	38	50
472	39	60
472	40	50
473	1	0
473	2	20
473	3	80
473	4	60
473	5	80
473	6	100
473	7	30
473	8	100
473	9	90
473	10	80
473	11	100
473	12	50
473	13	30
473	14	80
473	15	90
473	16	20
473	17	10
473	18	50
473	19	50
473	20	70
473	21	80
473	22	90
473	23	80
473	24	50
473	25	70
473	26	90
473	27	30
473	28	100
473	29	10
473	30	60
473	31	90
473	32	90
473	33	50
473	34	20
473	35	70
473	36	10
473	37	70
473	38	70
473	39	120
473	40	70
474	1	0
474	2	20
474	3	100
474	4	80
474	5	80
474	6	120
474	7	30
474	8	100
474	9	90
474	10	100
474	11	100
474	12	50
474	13	30
474	14	80
474	15	90
474	16	20
474	17	10
474	18	60
474	19	50
474	20	70
474	21	90
474	22	90
474	23	80
474	24	60
474	25	70
474	26	100
474	27	30
474	28	120
474	29	10
474	30	60
474	31	100
474	32	90
474	33	60
474	34	20
474	35	70
474	36	10
474	37	80
474	38	70
474	39	120
474	40	70
475	1	0
475	2	0
475	3	70
475	4	50
475	5	80
475	6	80
475	7	20
475	8	110
475	9	70
475	10	70
475	11	120
475	12	50
475	13	20
475	14	80
475	15	90
475	16	20
475	17	20
475	18	50
475	19	50
475	20	50
475	21	60
475	22	90
475	23	80
475	24	70
475	25	70
475	26	90
475	27	10
475	28	70
475	29	0
475	30	50
475	31	70
475	32	90
475	33	50
475	34	0
475	35	70
475	36	10
475	37	70
475	38	50
475	39	90
475	40	70
476	1	20
476	2	20
476	3	50
476	4	50
476	5	90
476	6	50
476	7	0
476	8	90
476	9	70
476	10	90
476	11	90
476	12	50
476	13	0
476	14	50
476	15	90
476	16	20
476	17	20
476	18	70
476	19	50
476	20	70
476	21	20
476	22	70
476	23	90
476	24	70
476	25	70
476	26	110
476	27	0
476	28	70
476	29	20
476	30	50
476	31	90
476	32	90
476	33	50
476	34	20
476	35	90
476	36	20
476	37	50
476	38	70
476	39	50
476	40	70
477	1	40
477	2	40
477	3	70
477	4	70
477	5	70
477	6	70
477	7	0
477	8	50
477	9	70
477	10	90
477	11	50
477	12	70
477	13	0
477	14	50
477	15	70
477	16	40
477	17	0
477	18	90
477	19	50
477	20	50
477	21	0
477	22	70
477	23	50
477	24	50
477	25	50
477	26	70
477	27	0
477	28	70
477	29	20
477	30	70
477	31	50
477	32	70
477	33	50
477	34	40
477	35	90
477	36	0
477	37	50
477	38	50
477	39	50
477	40	70
478	1	20
478	2	40
478	3	70
478	4	50
478	5	100
478	6	100
478	7	0
478	8	70
478	9	90
478	10	70
478	11	80
478	12	50
478	13	0
478	14	60
478	15	110
478	16	40
478	17	0
478	18	70
478	19	50
478	20	70
478	21	40
478	22	70
478	23	60
478	24	50
478	25	70
478	26	90
478	27	30
478	28	70
478	29	20
478	30	50
478	31	70
478	32	90
478	33	50
478	34	40
478	35	70
478	36	10
478	37	50
478	38	70
478	39	90
478	40	70
479	1	70
479	2	90
479	3	60
479	4	80
479	5	30
479	6	80
479	7	100
479	8	80
479	9	110
479	10	100
479	11	80
479	12	50
479	13	80
479	14	100
479	15	90
479	16	70
479	17	80
479	18	80
479	19	70
479	20	90
479	21	100
479	22	70
479	23	30
479	24	60
479	25	70
479	26	80
479	27	80
479	28	100
479	29	100
479	30	10
479	31	50
479	32	70
479	33	60
479	34	110
479	35	90
479	36	60
479	37	80
479	38	70
479	39	50
479	40	110
480	1	70
480	2	70
480	3	50
480	4	70
480	5	30
480	6	60
480	7	90
480	8	70
480	9	90
480	10	90
480	11	80
480	12	50
480	13	70
480	14	100
480	15	70
480	16	70
480	17	70
480	18	70
480	19	70
480	20	70
480	21	70
480	22	70
480	23	30
480	24	50
480	25	70
480	26	70
480	27	60
480	28	70
480	29	90
480	30	0
480	31	20
480	32	70
480	33	50
480	34	90
480	35	90
480	36	60
480	37	70
480	38	50
480	39	20
480	40	110
481	1	50
481	2	50
481	3	60
481	4	60
481	5	10
481	6	60
481	7	80
481	8	60
481	9	70
481	10	60
481	11	60
481	12	50
481	13	80
481	14	80
481	15	50
481	16	50
481	17	60
481	18	50
481	19	50
481	20	50
481	21	70
481	22	50
481	23	10
481	24	50
481	25	50
481	26	50
481	27	60
481	28	60
481	29	60
481	30	10
481	31	0
481	32	50
481	33	50
481	34	50
481	35	50
481	36	60
481	37	70
481	38	50
481	39	30
481	40	70
482	1	20
482	2	20
482	3	70
482	4	50
482	5	100
482	6	80
482	7	0
482	8	110
482	9	70
482	10	90
482	11	120
482	12	50
482	13	0
482	14	60
482	15	110
482	16	40
482	17	20
482	18	70
482	19	50
482	20	50
482	21	40
482	22	90
482	23	80
482	24	70
482	25	70
482	26	110
482	27	10
482	28	70
482	29	20
482	30	50
482	31	70
482	32	110
482	33	50
482	34	20
482	35	90
482	36	10
482	37	50
482	38	50
482	39	70
482	40	70
483	1	50
483	2	50
483	3	80
483	4	80
483	5	30
483	6	80
483	7	100
483	8	120
483	9	70
483	10	100
483	11	120
483	12	50
483	13	80
483	14	100
483	15	70
483	16	70
483	17	80
483	18	50
483	19	90
483	20	70
483	21	110
483	22	110
483	23	50
483	24	50
483	25	90
483	26	90
483	27	80
483	28	100
483	29	100
483	30	10
483	31	40
483	32	110
483	33	70
483	34	70
483	35	90
483	36	60
483	37	70
483	38	50
483	39	50
483	40	90
484	1	50
484	2	50
484	3	50
484	4	70
484	5	10
484	6	60
484	7	90
484	8	90
484	9	70
484	10	70
484	11	100
484	12	50
484	13	70
484	14	100
484	15	70
484	16	50
484	17	90
484	18	50
484	19	70
484	20	70
484	21	70
484	22	70
484	23	30
484	24	70
484	25	70
484	26	50
484	27	60
484	28	70
484	29	70
484	30	0
484	31	20
484	32	50
484	33	50
484	34	70
484	35	70
484	36	60
484	37	70
484	38	50
484	39	20
484	40	90
485	1	70
485	2	90
485	3	50
485	4	70
485	5	30
485	6	80
485	7	90
485	8	70
485	9	110
485	10	90
485	11	80
485	12	50
485	13	70
485	14	100
485	15	90
485	16	70
485	17	70
485	18	70
485	19	70
485	20	90
485	21	90
485	22	70
485	23	30
485	24	50
485	25	70
485	26	70
485	27	80
485	28	90
485	29	90
485	30	0
485	31	40
485	32	70
485	33	50
485	34	110
485	35	90
485	36	60
485	37	70
485	38	70
485	39	40
485	40	110
486	1	50
486	2	50
486	3	80
486	4	80
486	5	50
486	6	80
486	7	80
486	8	140
486	9	50
486	10	100
486	11	140
486	12	50
486	13	60
486	14	80
486	15	90
486	16	70
486	17	100
486	18	50
486	19	70
486	20	90
486	21	90
486	22	110
486	23	70
486	24	70
486	25	110
486	26	110
486	27	60
486	28	100
486	29	80
486	30	10
486	31	60
486	32	90
486	33	50
486	34	70
486	35	90
486	36	80
486	37	50
486	38	70
486	39	30
486	40	70
487	1	50
487	2	70
487	3	80
487	4	80
487	5	50
487	6	100
487	7	80
487	8	120
487	9	70
487	10	80
487	11	120
487	12	50
487	13	60
487	14	80
487	15	110
487	16	70
487	17	100
487	18	50
487	19	70
487	20	110
487	21	90
487	22	90
487	23	50
487	24	70
487	25	110
487	26	90
487	27	80
487	28	100
487	29	80
487	30	10
487	31	60
487	32	70
487	33	50
487	34	90
487	35	70
487	36	80
487	37	50
487	38	90
487	39	50
487	40	70
488	1	20
488	2	40
488	3	80
488	4	100
488	5	80
488	6	100
488	7	50
488	8	100
488	9	110
488	10	140
488	11	100
488	12	50
488	13	30
488	14	100
488	15	90
488	16	20
488	17	30
488	18	70
488	19	70
488	20	90
488	21	60
488	22	90
488	23	100
488	24	50
488	25	70
488	26	90
488	27	30
488	28	140
488	29	50
488	30	60
488	31	110
488	32	90
488	33	50
488	34	60
488	35	110
488	36	10
488	37	70
488	38	70
488	39	100
488	40	110
489	1	40
489	2	60
489	3	80
489	4	100
489	5	80
489	6	100
489	7	30
489	8	100
489	9	90
489	10	140
489	11	100
489	12	70
489	13	10
489	14	80
489	15	90
489	16	40
489	17	30
489	18	100
489	19	70
489	20	90
489	21	50
489	22	110
489	23	100
489	24	60
489	25	70
489	26	100
489	27	30
489	28	140
489	29	50
489	30	80
489	31	120
489	32	90
489	33	60
489	34	80
489	35	130
489	36	10
489	37	60
489	38	70
489	39	80
489	40	90
490	1	50
490	2	70
490	3	70
490	4	50
490	5	20
490	6	90
490	7	70
490	8	90
490	9	90
490	10	70
490	11	90
490	12	50
490	13	70
490	14	70
490	15	90
490	16	70
490	17	50
490	18	50
490	19	50
490	20	70
490	21	130
490	22	90
490	23	20
490	24	50
490	25	70
490	26	90
490	27	70
490	28	90
490	29	50
490	30	0
490	31	40
490	32	90
490	33	50
490	34	70
490	35	70
490	36	50
490	37	70
490	38	70
490	39	60
490	40	70
491	1	20
491	2	40
491	3	70
491	4	50
491	5	110
491	6	90
491	7	0
491	8	110
491	9	90
491	10	90
491	11	110
491	12	50
491	13	0
491	14	50
491	15	130
491	16	40
491	17	20
491	18	70
491	19	50
491	20	90
491	21	60
491	22	90
491	23	90
491	24	70
491	25	90
491	26	130
491	27	20
491	28	90
491	29	20
491	30	50
491	31	110
491	32	110
491	33	50
491	34	40
491	35	90
491	36	20
491	37	50
491	38	90
491	39	90
491	40	70
492	1	20
492	2	40
492	3	50
492	4	70
492	5	70
492	6	70
492	7	40
492	8	70
492	9	110
492	10	90
492	11	70
492	12	50
492	13	20
492	14	90
492	15	90
492	16	20
492	17	20
492	18	70
492	19	70
492	20	90
492	21	40
492	22	70
492	23	70
492	24	50
492	25	70
492	26	70
492	27	20
492	28	90
492	29	40
492	30	50
492	31	90
492	32	70
492	33	50
492	34	60
492	35	90
492	36	0
492	37	70
492	38	70
492	39	90
492	40	110
493	1	50
493	2	50
493	3	80
493	4	80
493	5	30
493	6	80
493	7	100
493	8	100
493	9	70
493	10	80
493	11	100
493	12	50
493	13	80
493	14	100
493	15	70
493	16	70
493	17	80
493	18	60
493	19	90
493	20	70
493	21	100
493	22	90
493	23	30
493	24	60
493	25	90
493	26	80
493	27	80
493	28	80
493	29	100
493	30	10
493	31	30
493	32	90
493	33	80
493	34	70
493	35	70
493	36	60
493	37	80
493	38	50
493	39	50
493	40	90
494	1	70
494	2	70
494	3	80
494	4	60
494	5	50
494	6	80
494	7	60
494	8	80
494	9	70
494	10	80
494	11	80
494	12	50
494	13	60
494	14	60
494	15	90
494	16	90
494	17	60
494	18	70
494	19	50
494	20	50
494	21	70
494	22	70
494	23	10
494	24	50
494	25	70
494	26	90
494	27	60
494	28	60
494	29	80
494	30	10
494	31	0
494	32	90
494	33	50
494	34	70
494	35	70
494	36	60
494	37	50
494	38	50
494	39	30
494	40	70
495	1	70
495	2	90
495	3	80
495	4	80
495	5	50
495	6	100
495	7	100
495	8	100
495	9	110
495	10	100
495	11	100
495	12	50
495	13	80
495	14	100
495	15	110
495	16	90
495	17	80
495	18	70
495	19	90
495	20	90
495	21	110
495	22	90
495	23	30
495	24	50
495	25	90
495	26	90
495	27	100
495	28	100
495	29	120
495	30	10
495	31	40
495	32	110
495	33	70
495	34	110
495	35	90
495	36	60
495	37	70
495	38	70
495	39	70
495	40	110
496	1	20
496	2	20
496	3	60
496	4	60
496	5	80
496	6	60
496	7	30
496	8	60
496	9	90
496	10	80
496	11	60
496	12	50
496	13	30
496	14	80
496	15	70
496	16	20
496	17	10
496	18	70
496	19	50
496	20	50
496	21	20
496	22	50
496	23	60
496	24	50
496	25	50
496	26	70
496	27	10
496	28	60
496	29	30
496	30	60
496	31	50
496	32	70
496	33	50
496	34	20
496	35	70
496	36	10
496	37	70
496	38	50
496	39	80
496	40	90
497	1	50
497	2	70
497	3	100
497	4	80
497	5	30
497	6	120
497	7	60
497	8	100
497	9	70
497	10	100
497	11	100
497	12	50
497	13	60
497	14	60
497	15	90
497	16	70
497	17	60
497	18	50
497	19	50
497	20	70
497	21	110
497	22	90
497	23	30
497	24	50
497	25	70
497	26	90
497	27	80
497	28	120
497	29	60
497	30	10
497	31	40
497	32	90
497	33	50
497	34	70
497	35	70
497	36	60
497	37	50
497	38	70
497	39	50
497	40	50
498	1	0
498	2	0
498	3	80
498	4	60
498	5	80
498	6	80
498	7	30
498	8	100
498	9	70
498	10	80
498	11	100
498	12	50
498	13	30
498	14	80
498	15	70
498	16	20
498	17	10
498	18	60
498	19	50
498	20	50
498	21	70
498	22	90
498	23	80
498	24	60
498	25	70
498	26	100
498	27	10
498	28	80
498	29	10
498	30	60
498	31	80
498	32	90
498	33	60
498	34	0
498	35	70
498	36	10
498	37	80
498	38	50
498	39	100
498	40	70
499	1	90
499	2	90
499	3	90
499	4	90
499	5	50
499	6	100
499	7	70
499	8	110
499	9	70
499	10	130
499	11	120
499	12	70
499	13	50
499	14	80
499	15	90
499	16	110
499	17	70
499	18	90
499	19	70
499	20	70
499	21	90
499	22	130
499	23	50
499	24	50
499	25	90
499	26	110
499	27	60
499	28	110
499	29	90
499	30	20
499	31	40
499	32	110
499	33	50
499	34	110
499	35	130
499	36	60
499	37	50
499	38	50
499	39	20
499	40	90
500	1	70
500	2	70
500	3	80
500	4	80
500	5	50
500	6	80
500	7	80
500	8	100
500	9	70
500	10	100
500	11	100
500	12	50
500	13	60
500	14	80
500	15	90
500	16	90
500	17	80
500	18	70
500	19	70
500	20	70
500	21	70
500	22	90
500	23	30
500	24	50
500	25	90
500	26	90
500	27	60
500	28	80
500	29	100
500	30	10
500	31	20
500	32	90
500	33	50
500	34	90
500	35	90
500	36	60
500	37	50
500	38	50
500	39	30
500	40	90
501	1	20
501	2	40
501	3	50
501	4	50
501	5	70
501	6	70
501	7	0
501	8	70
501	9	90
501	10	90
501	11	70
501	12	50
501	13	0
501	14	50
501	15	90
501	16	20
501	17	0
501	18	70
501	19	50
501	20	70
501	21	40
501	22	70
501	23	70
501	24	50
501	25	50
501	26	90
501	27	20
501	28	90
501	29	20
501	30	50
501	31	90
501	32	90
501	33	50
501	34	40
501	35	90
501	36	0
501	37	50
501	38	70
501	39	70
501	40	70
502	1	70
502	2	70
502	3	60
502	4	60
502	5	30
502	6	60
502	7	60
502	8	60
502	9	70
502	10	80
502	11	60
502	12	50
502	13	60
502	14	60
502	15	70
502	16	70
502	17	60
502	18	80
502	19	50
502	20	50
502	21	60
502	22	50
502	23	10
502	24	60
502	25	50
502	26	80
502	27	60
502	28	60
502	29	80
502	30	10
502	31	10
502	32	70
502	33	60
502	34	70
502	35	70
502	36	60
502	37	60
502	38	50
502	39	10
502	40	70
503	1	50
503	2	50
503	3	100
503	4	80
503	5	30
503	6	100
503	7	80
503	8	100
503	9	70
503	10	100
503	11	100
503	12	50
503	13	80
503	14	80
503	15	70
503	16	70
503	17	60
503	18	50
503	19	50
503	20	50
503	21	110
503	22	90
503	23	30
503	24	50
503	25	70
503	26	90
503	27	60
503	28	100
503	29	60
503	30	10
503	31	20
503	32	90
503	33	50
503	34	50
503	35	70
503	36	60
503	37	70
503	38	50
503	39	50
503	40	70
504	1	20
504	2	20
504	3	80
504	4	80
504	5	60
504	6	80
504	7	10
504	8	60
504	9	50
504	10	80
504	11	60
504	12	70
504	13	10
504	14	60
504	15	50
504	16	20
504	17	10
504	18	70
504	19	50
504	20	50
504	21	0
504	22	70
504	23	60
504	24	50
504	25	50
504	26	50
504	27	10
504	28	80
504	29	10
504	30	80
504	31	50
504	32	50
504	33	50
504	34	20
504	35	70
504	36	10
504	37	50
504	38	50
504	39	60
504	40	50
505	1	50
505	2	70
505	3	50
505	4	50
505	5	30
505	6	80
505	7	50
505	8	70
505	9	70
505	10	50
505	11	80
505	12	50
505	13	50
505	14	60
505	15	90
505	16	50
505	17	70
505	18	50
505	19	50
505	20	90
505	21	70
505	22	50
505	23	30
505	24	70
505	25	70
505	26	70
505	27	80
505	28	70
505	29	50
505	30	0
505	31	40
505	32	50
505	33	50
505	34	70
505	35	50
505	36	80
505	37	50
505	38	90
505	39	20
505	40	50
506	1	70
506	2	70
506	3	80
506	4	80
506	5	50
506	6	80
506	7	100
506	8	120
506	9	90
506	10	120
506	11	120
506	12	50
506	13	80
506	14	100
506	15	90
506	16	90
506	17	80
506	18	70
506	19	90
506	20	70
506	21	110
506	22	110
506	23	50
506	24	50
506	25	90
506	26	110
506	27	80
506	28	100
506	29	120
506	30	10
506	31	40
506	32	130
506	33	70
506	34	90
506	35	110
506	36	60
506	37	70
506	38	50
506	39	50
506	40	110
507	1	0
507	2	20
507	3	100
507	4	100
507	5	80
507	6	120
507	7	30
507	8	120
507	9	70
507	10	120
507	11	120
507	12	50
507	13	10
507	14	80
507	15	90
507	16	20
507	17	30
507	18	50
507	19	70
507	20	90
507	21	60
507	22	110
507	23	100
507	24	50
507	25	90
507	26	90
507	27	30
507	28	140
507	29	30
507	30	60
507	31	110
507	32	90
507	33	50
507	34	40
507	35	90
507	36	10
507	37	50
507	38	70
507	39	100
507	40	70
508	1	20
508	2	20
508	3	80
508	4	100
508	5	80
508	6	80
508	7	50
508	8	100
508	9	90
508	10	140
508	11	100
508	12	50
508	13	30
508	14	100
508	15	70
508	16	20
508	17	30
508	18	80
508	19	70
508	20	70
508	21	50
508	22	90
508	23	100
508	24	60
508	25	70
508	26	100
508	27	10
508	28	120
508	29	50
508	30	60
508	31	100
508	32	90
508	33	60
508	34	40
508	35	110
508	36	10
508	37	80
508	38	50
508	39	80
508	40	110
509	1	0
509	2	20
509	3	50
509	4	70
509	5	60
509	6	80
509	7	40
509	8	90
509	9	90
509	10	90
509	11	100
509	12	50
509	13	20
509	14	100
509	15	70
509	16	0
509	17	20
509	18	50
509	19	70
509	20	90
509	21	60
509	22	90
509	23	100
509	24	50
509	25	70
509	26	70
509	27	30
509	28	110
509	29	20
509	30	50
509	31	110
509	32	70
509	33	50
509	34	40
509	35	90
509	36	10
509	37	70
509	38	70
509	39	90
509	40	90
510	1	50
510	2	70
510	3	50
510	4	50
510	5	10
510	6	80
510	7	70
510	8	70
510	9	90
510	10	70
510	11	80
510	12	50
510	13	70
510	14	80
510	15	70
510	16	50
510	17	50
510	18	50
510	19	50
510	20	70
510	21	110
510	22	70
510	23	30
510	24	50
510	25	50
510	26	70
510	27	80
510	28	90
510	29	50
510	30	0
510	31	40
510	32	70
510	33	50
510	34	70
510	35	70
510	36	60
510	37	70
510	38	70
510	39	40
510	40	70
511	1	0
511	2	0
511	3	70
511	4	70
511	5	80
511	6	80
511	7	40
511	8	130
511	9	70
511	10	90
511	11	140
511	12	50
511	13	20
511	14	100
511	15	90
511	16	20
511	17	40
511	18	50
511	19	70
511	20	70
511	21	60
511	22	110
511	23	100
511	24	70
511	25	90
511	26	90
511	27	10
511	28	90
511	29	20
511	30	50
511	31	90
511	32	90
511	33	50
511	34	20
511	35	90
511	36	10
511	37	70
511	38	50
511	39	90
511	40	90
512	1	50
512	2	50
512	3	80
512	4	80
512	5	10
512	6	80
512	7	80
512	8	60
512	9	70
512	10	80
512	11	60
512	12	50
512	13	80
512	14	80
512	15	50
512	16	50
512	17	60
512	18	60
512	19	50
512	20	50
512	21	80
512	22	50
512	23	10
512	24	60
512	25	50
512	26	60
512	27	60
512	28	80
512	29	60
512	30	10
512	31	10
512	32	50
512	33	60
512	34	50
512	35	50
512	36	60
512	37	80
512	38	50
512	39	30
512	40	70
513	1	50
513	2	50
513	3	70
513	4	70
513	5	20
513	6	70
513	7	90
513	8	110
513	9	70
513	10	90
513	11	110
513	12	50
513	13	70
513	14	90
513	15	70
513	16	70
513	17	70
513	18	50
513	19	70
513	20	70
513	21	110
513	22	110
513	23	40
513	24	50
513	25	90
513	26	90
513	27	50
513	28	90
513	29	70
513	30	0
513	31	40
513	32	90
513	33	50
513	34	70
513	35	90
513	36	50
513	37	70
513	38	50
513	39	40
513	40	90
514	1	40
514	2	60
514	3	70
514	4	70
514	5	70
514	6	90
514	7	0
514	8	70
514	9	90
514	10	110
514	11	70
514	12	70
514	13	0
514	14	50
514	15	90
514	16	40
514	17	0
514	18	90
514	19	50
514	20	70
514	21	40
514	22	90
514	23	70
514	24	50
514	25	50
514	26	90
514	27	20
514	28	110
514	29	20
514	30	70
514	31	90
514	32	90
514	33	50
514	34	60
514	35	110
514	36	0
514	37	50
514	38	70
514	39	70
514	40	70
515	1	70
515	2	70
515	3	100
515	4	80
515	5	50
515	6	100
515	7	80
515	8	100
515	9	90
515	10	120
515	11	100
515	12	50
515	13	80
515	14	80
515	15	90
515	16	90
515	17	60
515	18	70
515	19	50
515	20	50
515	21	110
515	22	90
515	23	30
515	24	50
515	25	70
515	26	110
515	27	60
515	28	100
515	29	80
515	30	10
515	31	20
515	32	110
515	33	50
515	34	70
515	35	90
515	36	60
515	37	70
515	38	50
515	39	50
515	40	90
516	1	0
516	2	20
516	3	60
516	4	80
516	5	60
516	6	80
516	7	30
516	8	100
516	9	70
516	10	80
516	11	100
516	12	50
516	13	10
516	14	80
516	15	90
516	16	0
516	17	50
516	18	60
516	19	70
516	20	90
516	21	30
516	22	70
516	23	80
516	24	80
516	25	70
516	26	60
516	27	30
516	28	100
516	29	30
516	30	60
516	31	100
516	32	50
516	33	60
516	34	40
516	35	70
516	36	10
516	37	60
516	38	70
516	39	80
516	40	70
517	1	20
517	2	40
517	3	80
517	4	80
517	5	120
517	6	100
517	7	30
517	8	120
517	9	90
517	10	100
517	11	120
517	12	50
517	13	10
517	14	80
517	15	130
517	16	40
517	17	50
517	18	80
517	19	70
517	20	110
517	21	50
517	22	90
517	23	100
517	24	80
517	25	110
517	26	120
517	27	30
517	28	100
517	29	50
517	30	60
517	31	120
517	32	90
517	33	60
517	34	60
517	35	90
517	36	30
517	37	60
517	38	90
517	39	100
517	40	90
518	1	40
518	2	40
518	3	70
518	4	90
518	5	70
518	6	70
518	7	20
518	8	70
518	9	70
518	10	110
518	11	70
518	12	70
518	13	0
518	14	70
518	15	70
518	16	40
518	17	20
518	18	90
518	19	70
518	20	70
518	21	0
518	22	90
518	23	70
