p	r	C_pr
117	22	100
117	23	80
117	24	70
117	25	90
117	26	100
117	27	50
117	28	70
117	29	10
117	30	80
117	31	50
117	32	80
117	33	0
117	34	60
117	35	80
117	36	60
117	37	80
117	38	60
117	39	80
117	40	80
118	1	90
118	2	60
118	3	90
118	4	60
118	5	80
118	6	60
118	7	20
118	8	50
118	9	50
118	10	30
118	11	60
118	12	70
118	13	90
118	14	70
118	15	30
118	16	60
118	17	100
118	18	60
118	19	90
118	20	80
118	21	100
118	22	80
118	23	120
118	24	70
118	25	90
118	26	80
118	27	90
118	28	70
118	29	10
118	30	80
118	31	70
118	32	80
118	33	60
118	34	80
118	35	80
118	36	60
118	37	120
118	38	80
118	39	80
118	40	100
119	1	70
119	2	50
119	3	110
119	4	70
119	5	20
119	6	50
119	7	70
119	8	50
119	9	50
119	10	90
119	11	70
119	12	100
119	13	110
119	14	70
119	15	110
119	16	50
119	17	110
119	18	70
119	19	110
119	20	90
119	21	110
119	22	70
119	23	90
119	24	50
119	25	90
119	26	60
119	27	70
119	28	0
119	29	70
119	30	90
119	31	70
119	32	90
119	33	110
119	34	70
119	35	60
119	36	50
119	37	40
119	38	70
119	39	50
119	40	70
120	1	70
120	2	70
120	3	90
120	4	50
120	5	0
120	6	50
120	7	70
120	8	50
120	9	70
120	10	50
120	11	50
120	12	70
120	13	70
120	14	70
120	15	70
120	16	50
120	17	70
120	18	50
120	19	70
120	20	50
120	21	50
120	22	70
120	23	90
120	24	70
120	25	70
120	26	40
120	27	70
120	28	20
120	29	50
120	30	70
120	31	70
120	32	50
120	33	50
120	34	50
120	35	70
120	36	50
120	37	40
120	38	50
120	39	70
120	40	70
121	1	90
121	2	80
121	3	130
121	4	70
121	5	0
121	6	60
121	7	90
121	8	50
121	9	70
121	10	90
121	11	100
121	12	80
121	13	110
121	14	80
121	15	120
121	16	70
121	17	110
121	18	100
121	19	90
121	20	90
121	21	70
121	22	90
121	23	100
121	24	70
121	25	90
121	26	80
121	27	70
121	28	20
121	29	80
121	30	90
121	31	70
121	32	70
121	33	70
121	34	50
121	35	80
121	36	60
121	37	60
121	38	60
121	39	80
121	40	70
122	1	70
122	2	70
122	3	70
122	4	50
122	5	50
122	6	50
122	7	20
122	8	50
122	9	70
122	10	0
122	11	50
122	12	10
122	13	70
122	14	20
122	15	0
122	16	50
122	17	50
122	18	50
122	19	50
122	20	50
122	21	50
122	22	70
122	23	70
122	24	70
122	25	70
122	26	70
122	27	50
122	28	70
122	29	0
122	30	50
122	31	50
122	32	50
122	33	0
122	34	50
122	35	80
122	36	50
122	37	70
122	38	50
122	39	70
122	40	70
123	1	110
123	2	70
123	3	110
123	4	50
123	5	50
123	6	50
123	7	40
123	8	50
123	9	70
123	10	40
123	11	70
123	12	70
123	13	110
123	14	60
123	15	40
123	16	50
123	17	110
123	18	70
123	19	90
123	20	90
123	21	90
123	22	70
123	23	130
123	24	90
123	25	110
123	26	110
123	27	90
123	28	70
123	29	20
123	30	70
123	31	70
123	32	50
123	33	60
123	34	70
123	35	80
123	36	50
123	37	130
123	38	70
123	39	90
123	40	90
124	1	90
124	2	50
124	3	90
124	4	50
124	5	70
124	6	50
124	7	20
124	8	50
124	9	50
124	10	20
124	11	50
124	12	70
124	13	90
124	14	60
124	15	20
124	16	50
124	17	90
124	18	50
124	19	90
124	20	70
124	21	90
124	22	70
124	23	110
124	24	70
124	25	90
124	26	70
124	27	90
124	28	70
124	29	0
124	30	70
124	31	70
124	32	70
124	33	60
124	34	70
124	35	80
124	36	50
124	37	110
124	38	70
124	39	70
124	40	90
125	1	90
125	2	80
125	3	130
125	4	80
125	5	10
125	6	60
125	7	90
125	8	50
125	9	70
125	10	100
125	11	80
125	12	100
125	13	130
125	14	100
125	15	120
125	16	60
125	17	120
125	18	80
125	19	110
125	20	100
125	21	100
125	22	100
125	23	120
125	24	70
125	25	110
125	26	90
125	27	70
125	28	20
125	29	80
125	30	100
125	31	70
125	32	80
125	33	90
125	34	80
125	35	80
125	36	60
125	37	70
125	38	80
125	39	80
125	40	100
126	1	90
126	2	80
126	3	110
126	4	70
126	5	50
126	6	60
126	7	20
126	8	70
126	9	70
126	10	40
126	11	60
126	12	70
126	13	110
126	14	70
126	15	50
126	16	50
126	17	90
126	18	60
126	19	110
126	20	110
126	21	70
126	22	90
126	23	140
126	24	90
126	25	130
126	26	110
126	27	90
126	28	70
126	29	10
126	30	110
126	31	90
126	32	70
126	33	40
126	34	90
126	35	80
126	36	80
126	37	110
126	38	100
126	39	100
126	40	90
127	1	90
127	2	60
127	3	70
127	4	60
127	5	60
127	6	60
127	7	20
127	8	50
127	9	50
127	10	30
127	11	60
127	12	30
127	13	70
127	14	50
127	15	10
127	16	60
127	17	60
127	18	60
127	19	50
127	20	80
127	21	60
127	22	80
127	23	80
127	24	70
127	25	70
127	26	60
127	27	70
127	28	70
127	29	10
127	30	60
127	31	50
127	32	60
127	33	20
127	34	60
127	35	80
127	36	60
127	37	100
127	38	60
127	39	80
127	40	80
128	1	90
128	2	50
128	3	110
128	4	90
128	5	0
128	6	70
128	7	70
128	8	50
128	9	50
128	10	130
128	11	70
128	12	110
128	13	90
128	14	70
128	15	130
128	16	50
128	17	90
128	18	70
128	19	110
128	20	110
128	21	70
128	22	70
128	23	90
128	24	70
128	25	90
128	26	60
128	27	110
128	28	0
128	29	90
128	30	90
128	31	70
128	32	70
128	33	90
128	34	50
128	35	50
128	36	50
128	37	60
128	38	50
128	39	70
128	40	50
129	1	50
129	2	60
129	3	50
129	4	50
129	5	70
129	6	60
129	7	0
129	8	50
129	9	50
129	10	0
129	11	60
129	12	10
129	13	50
129	14	10
129	15	10
129	16	50
129	17	50
129	18	60
129	19	50
129	20	50
129	21	70
129	22	50
129	23	60
129	24	50
129	25	50
129	26	50
129	27	50
129	28	50
129	29	10
129	30	50
129	31	50
129	32	70
129	33	20
129	34	50
129	35	60
129	36	60
129	37	50
129	38	60
129	39	60
129	40	50
130	1	90
130	2	60
130	3	90
130	4	80
130	5	30
130	6	60
130	7	70
130	8	50
130	9	50
130	10	120
130	11	80
130	12	100
130	13	110
130	14	100
130	15	100
130	16	60
130	17	100
130	18	80
130	19	90
130	20	120
130	21	120
130	22	80
130	23	100
130	24	70
130	25	110
130	26	50
130	27	70
130	28	0
130	29	80
130	30	80
130	31	50
130	32	100
130	33	130
130	34	80
130	35	60
130	36	60
130	37	50
130	38	80
130	39	80
130	40	80
131	1	90
131	2	80
131	3	90
131	4	50
131	5	0
131	6	60
131	7	90
131	8	50
131	9	70
131	10	70
131	11	80
131	12	60
131	13	90
131	14	80
131	15	80
131	16	50
131	17	70
131	18	80
131	19	50
131	20	70
131	21	70
131	22	70
131	23	80
131	24	70
131	25	70
131	26	40
131	27	50
131	28	20
131	29	80
131	30	50
131	31	50
131	32	50
131	33	70
131	34	50
131	35	80
131	36	60
131	37	40
131	38	60
131	39	80
131	40	70
132	1	110
132	2	70
132	3	110
132	4	50
132	5	0
132	6	50
132	7	90
132	8	50
132	9	70
132	10	90
132	11	70
132	12	110
132	13	110
132	14	110
132	15	90
132	16	50
132	17	110
132	18	70
132	19	90
132	20	90
132	21	90
132	22	70
132	23	130
132	24	90
132	25	110
132	26	60
132	27	90
132	28	20
132	29	70
132	30	70
132	31	70
132	32	50
132	33	110
132	34	70
132	35	70
132	36	50
132	37	80
132	38	70
132	39	90
132	40	90
133	1	90
133	2	80
133	3	130
133	4	80
133	5	60
133	6	60
133	7	40
133	8	70
133	9	70
133	10	50
133	11	80
133	12	30
133	13	110
133	14	30
133	15	70
133	16	60
133	17	100
133	18	80
133	19	90
133	20	120
133	21	80
133	22	100
133	23	100
133	24	70
133	25	90
133	26	140
133	27	70
133	28	70
133	29	30
133	30	120
133	31	90
133	32	80
133	33	20
133	34	80
133	35	80
133	36	80
133	37	120
133	38	80
133	39	80
133	40	80
134	1	90
134	2	70
134	3	130
134	4	70
134	5	50
134	6	50
134	7	40
134	8	50
134	9	70
134	10	40
134	11	70
134	12	40
134	13	130
134	14	40
134	15	60
134	16	50
134	17	110
134	18	70
134	19	110
134	20	90
134	21	90
134	22	90
134	23	110
134	24	70
134	25	110
134	26	130
134	27	70
134	28	70
134	29	20
134	30	90
134	31	70
134	32	70
134	33	40
134	34	70
134	35	70
134	36	50
134	37	110
134	38	70
134	39	70
134	40	90
135	1	70
135	2	50
135	3	70
135	4	50
135	5	50
135	6	50
135	7	20
135	8	50
135	9	50
135	10	0
135	11	50
135	12	30
135	13	90
135	14	40
135	15	0
135	16	50
135	17	70
135	18	50
135	19	70
135	20	50
135	21	70
135	22	70
135	23	70
135	24	50
135	25	70
135	26	50
135	27	50
135	28	70
135	29	0
135	30	50
135	31	50
135	32	50
135	33	20
135	34	70
135	35	80
135	36	50
135	37	70
135	38	70
135	39	50
135	40	90
136	1	110
136	2	70
136	3	110
136	4	70
136	5	0
136	6	50
136	7	90
136	8	70
136	9	70
136	10	110
136	11	70
136	12	70
136	13	110
136	14	90
136	15	90
136	16	50
136	17	70
136	18	70
136	19	70
136	20	130
136	21	70
136	22	90
136	23	90
136	24	90
136	25	110
136	26	60
136	27	70
136	28	20
136	29	70
136	30	90
136	31	70
136	32	70
136	33	90
136	34	70
136	35	70
136	36	70
136	37	60
136	38	70
136	39	90
136	40	70
137	1	90
137	2	50
137	3	90
137	4	50
137	5	20
137	6	50
137	7	70
137	8	50
137	9	50
137	10	70
137	11	50
137	12	100
137	13	70
137	14	90
137	15	70
137	16	50
137	17	70
137	18	50
137	19	70
137	20	70
137	21	70
137	22	70
137	23	90
137	24	70
137	25	70
137	26	20
137	27	90
137	28	20
137	29	50
137	30	70
137	31	70
137	32	70
137	33	90
137	34	50
137	35	80
137	36	50
137	37	60
137	38	50
137	39	70
137	40	70
138	1	90
138	2	80
138	3	130
138	4	70
138	5	0
138	6	60
138	7	90
138	8	50
138	9	70
138	10	90
138	11	80
138	12	80
138	13	110
138	14	80
138	15	120
138	16	50
138	17	90
138	18	80
138	19	90
138	20	90
138	21	70
138	22	90
138	23	100
138	24	70
138	25	90
138	26	80
138	27	70
138	28	20
138	29	80
138	30	90
138	31	70
138	32	70
138	33	70
138	34	50
138	35	80
138	36	60
138	37	60
138	38	60
138	39	80
138	40	70
139	1	90
139	2	50
139	3	90
139	4	90
139	5	50
139	6	70
139	7	20
139	8	50
139	9	50
139	10	80
139	11	70
139	12	70
139	13	110
139	14	40
139	15	60
139	16	50
139	17	90
139	18	70
139	19	110
139	20	110
139	21	90
139	22	70
139	23	90
139	24	70
139	25	110
139	26	90
139	27	90
139	28	50
139	29	40
139	30	70
139	31	50
139	32	70
139	33	60
139	34	70
139	35	60
139	36	50
139	37	90
139	38	70
139	39	70
139	40	70
140	1	70
140	2	80
140	3	70
140	4	60
140	5	10
140	6	60
140	7	70
140	8	50
140	9	70
140	10	60
140	11	60
140	12	60
140	13	70
140	14	80
140	15	60
140	16	60
140	17	60
140	18	60
140	19	50
140	20	60
140	21	60
140	22	80
140	23	80
140	24	70
140	25	70
140	26	30
140	27	50
140	28	20
140	29	60
140	30	60
140	31	50
140	32	60
140	33	50
140	34	60
140	35	80
140	36	60
140	37	30
140	38	60
140	39	80
140	40	80
141	1	70
141	2	60
141	3	70
141	4	50
141	5	70
141	6	60
141	7	0
141	8	50
141	9	50
141	10	20
141	11	60
141	12	50
141	13	50
141	14	30
141	15	30
141	16	50
141	17	70
141	18	60
141	19	70
141	20	70
141	21	70
141	22	50
141	23	100
141	24	70
141	25	70
141	26	70
141	27	90
141	28	50
141	29	10
141	30	70
141	31	70
141	32	70
141	33	40
141	34	50
141	35	60
141	36	60
141	37	90
141	38	60
141	39	80
141	40	50
142	1	90
142	2	60
142	3	70
142	4	60
142	5	30
142	6	60
142	7	70
142	8	50
142	9	50
142	10	100
142	11	80
142	12	80
142	13	70
142	14	80
142	15	80
142	16	60
142	17	80
142	18	80
142	19	50
142	20	100
142	21	100
142	22	60
142	23	80
142	24	70
142	25	70
142	26	30
142	27	70
142	28	0
142	29	80
142	30	60
142	31	50
142	32	80
142	33	110
142	34	60
142	35	60
142	36	60
142	37	50
142	38	60
142	39	80
142	40	60
143	1	90
143	2	80
143	3	70
143	4	50
143	5	0
143	6	60
143	7	70
143	8	50
143	9	70
143	10	70
143	11	60
143	12	80
143	13	70
143	14	100
143	15	60
143	16	50
143	17	50
143	18	60
143	19	50
143	20	70
143	21	50
143	22	70
143	23	100
143	24	90
143	25	90
143	26	20
143	27	70
143	28	20
143	29	60
143	30	50
143	31	50
143	32	50
143	33	70
143	34	50
143	35	80
143	36	60
143	37	40
143	38	60
143	39	100
143	40	70
144	1	90
144	2	50
144	3	90
144	4	90
144	5	50
144	6	70
144	7	20
144	8	50
144	9	50
144	10	80
144	11	70
144	12	70
144	13	110
144	14	40
144	15	60
144	16	50
144	17	90
144	18	70
144	19	110
144	20	110
144	21	90
144	22	70
144	23	90
144	24	70
144	25	110
144	26	90
144	27	90
144	28	50
144	29	40
144	30	70
144	31	50
144	32	70
144	33	60
144	34	70
144	35	60
144	36	50
144	37	90
144	38	70
144	39	70
144	40	70
145	1	90
145	2	60
145	3	110
145	4	60
145	5	80
145	6	60
145	7	40
145	8	50
145	9	50
145	10	30
145	11	80
145	12	50
145	13	110
145	14	50
145	15	50
145	16	60
145	17	120
145	18	80
145	19	90
145	20	80
145	21	120
145	22	80
145	23	100
145	24	50
145	25	70
145	26	100
145	27	70
145	28	70
145	29	30
145	30	80
145	31	70
145	32	80
145	33	60
145	34	80
145	35	80
145	36	60
145	37	120
145	38	80
145	39	60
145	40	100
146	1	90
146	2	60
146	3	130
146	4	70
146	5	0
146	6	60
146	7	90
146	8	50
146	9	50
146	10	90
146	11	80
146	12	80
146	13	110
146	14	80
146	15	120
146	16	50
146	17	90
146	18	80
146	19	90
146	20	90
146	21	70
146	22	90
146	23	80
146	24	50
146	25	70
146	26	60
146	27	70
146	28	20
146	29	80
146	30	90
146	31	70
146	32	70
146	33	70
146	34	50
146	35	80
146	36	60
146	37	60
146	38	60
146	39	60
146	40	70
147	1	110
147	2	50
147	3	110
147	4	70
147	5	20
147	6	50
147	7	90
147	8	50
147	9	50
147	10	110
147	11	70
147	12	100
147	13	130
147	14	110
147	15	90
147	16	50
147	17	90
147	18	70
147	19	90
147	20	110
147	21	110
147	22	90
147	23	90
147	24	70
147	25	110
147	26	40
147	27	70
147	28	20
147	29	70
147	30	70
147	31	50
147	32	90
147	33	130
147	34	70
147	35	80
147	36	50
147	37	60
147	38	70
147	39	70
147	40	90
148	1	50
148	2	50
148	3	70
148	4	70
148	5	50
148	6	70
148	7	0
148	8	50
148	9	50
148	10	20
148	11	50
148	12	40
148	13	50
148	14	0
148	15	40
148	16	50
148	17	70
148	18	50
148	19	90
148	20	50
148	21	50
148	22	50
148	23	70
148	24	50
148	25	50
148	26	70
148	27	90
148	28	50
148	29	20
148	30	70
148	31	70
148	32	50
148	33	0
148	34	50
148	35	50
148	36	50
148	37	70
148	38	50
148	39	50
148	40	50
149	1	90
149	2	60
149	3	130
149	4	70
149	5	0
149	6	60
149	7	90
149	8	50
149	9	50
149	10	90
149	11	80
149	12	100
149	13	130
149	14	100
149	15	120
149	16	50
149	17	110
149	18	80
149	19	110
149	20	90
149	21	90
149	22	90
149	23	100
149	24	50
149	25	90
149	26	60
149	27	70
149	28	20
149	29	80
149	30	90
149	31	70
149	32	70
149	33	90
149	34	70
149	35	80
149	36	60
149	37	60
149	38	80
149	39	60
149	40	90
150	1	110
150	2	70
150	3	130
150	4	70
150	5	50
150	6	50
150	7	40
150	8	50
150	9	70
150	10	60
150	11	70
150	12	50
150	13	110
150	14	40
150	15	60
150	16	50
150	17	90
150	18	70
150	19	90
150	20	110
150	21	70
150	22	90
150	23	110
150	24	90
150	25	110
150	26	130
150	27	90
150	28	70
150	29	20
150	30	90
150	31	70
150	32	70
150	33	40
150	34	50
150	35	80
150	36	50
150	37	130
150	38	50
150	39	90
150	40	70
151	1	50
151	2	50
151	3	90
151	4	90
151	5	50
151	6	70
151	7	0
151	8	50
151	9	50
151	10	40
151	11	50
151	12	40
151	13	70
151	14	0
151	15	60
151	16	50
151	17	70
151	18	50
151	19	110
151	20	70
151	21	50
151	22	70
151	23	70
151	24	50
151	25	70
151	26	90
151	27	90
151	28	50
151	29	20
151	30	90
151	31	70
151	32	70
151	33	0
151	34	50
151	35	50
151	36	50
151	37	70
151	38	50
151	39	50
151	40	50
152	1	70
152	2	70
152	3	110
152	4	70
152	5	0
152	6	50
152	7	70
152	8	70
152	9	70
152	10	70
152	11	50
152	12	90
152	13	110
152	14	90
152	15	90
152	16	50
152	17	90
152	18	50
152	19	110
152	20	90
152	21	70
152	22	90
152	23	110
152	24	70
152	25	110
152	26	60
152	27	70
152	28	20
152	29	50
152	30	110
152	31	90
152	32	70
152	33	70
152	34	90
152	35	70
152	36	70
152	37	40
152	38	90
152	39	70
152	40	90
153	1	90
153	2	70
153	3	110
153	4	70
153	5	50
153	6	50
153	7	20
153	8	50
153	9	70
153	10	40
153	11	50
153	12	60
153	13	110
153	14	60
153	15	40
153	16	50
153	17	90
153	18	50
153	19	110
153	20	90
153	21	70
153	22	90
153	23	130
153	24	90
153	25	130
153	26	110
153	27	90
153	28	70
153	29	0
153	30	90
153	31	70
153	32	70
153	33	40
153	34	70
153	35	70
153	36	50
153	37	110
153	38	70
153	39	90
153	40	90
154	1	90
154	2	60
154	3	90
154	4	60
154	5	80
154	6	60
154	7	20
154	8	50
154	9	50
154	10	50
154	11	80
154	12	70
154	13	90
154	14	50
154	15	50
154	16	60
154	17	120
154	18	80
154	19	90
154	20	100
154	21	120
154	22	60
154	23	120
154	24	70
154	25	90
154	26	100
154	27	90
154	28	50
154	29	30
154	30	80
154	31	70
154	32	80
154	33	80
154	34	80
154	35	60
154	36	60
154	37	120
154	38	80
154	39	80
154	40	80
155	1	90
155	2	80
155	3	110
155	4	70
155	5	50
155	6	60
155	7	20
155	8	50
155	9	70
155	10	40
155	11	60
155	12	70
155	13	110
155	14	70
155	15	50
155	16	50
155	17	90
155	18	60
155	19	110
155	20	90
155	21	70
155	22	90
155	23	140
155	24	90
155	25	130
155	26	110
155	27	90
155	28	70
155	29	10
155	30	90
155	31	70
155	32	70
155	33	40
155	34	70
155	35	80
155	36	60
155	37	110
155	38	80
155	39	100
155	40	90
156	1	70
156	2	60
156	3	70
156	4	60
156	5	30
156	6	60
156	7	50
156	8	50
156	9	50
156	10	80
156	11	60
156	12	100
156	13	50
156	14	80
156	15	80
156	16	60
156	17	80
156	18	60
156	19	70
156	20	80
156	21	80
156	22	60
156	23	100
156	24	70
156	25	70
156	26	30
156	27	90
156	28	0
156	29	60
156	30	80
156	31	70
156	32	80
156	33	90
156	34	60
156	35	60
156	36	60
156	37	50
156	38	60
156	39	80
156	40	60
157	1	90
157	2	70
157	3	110
157	4	70
157	5	50
157	6	50
157	7	40
157	8	50
157	9	70
157	10	40
157	11	70
157	12	30
157	13	130
157	14	40
157	15	40
157	16	50
157	17	90
157	18	70
157	19	90
157	20	90
157	21	90
157	22	90
157	23	90
157	24	70
157	25	110
157	26	110
157	27	50
157	28	70
157	29	20
157	30	70
157	31	50
157	32	70
157	33	40
157	34	70
157	35	80
157	36	50
157	37	90
157	38	70
157	39	70
157	40	90
158	1	50
158	2	60
158	3	70
158	4	90
158	5	50
158	6	80
158	7	0
158	8	50
158	9	50
158	10	40
158	11	60
158	12	50
158	13	90
158	14	30
158	15	50
158	16	50
158	17	70
158	18	60
158	19	110
158	20	70
158	21	70
158	22	70
158	23	80
158	24	50
158	25	90
158	26	70
158	27	70
158	28	50
158	29	30
158	30	70
158	31	50
158	32	70
158	33	20
158	34	70
158	35	60
158	36	60
158	37	50
158	38	80
158	39	60
158	40	70
159	1	70
159	2	70
159	3	110
159	4	70
159	5	50
159	6	50
159	7	20
159	8	70
159	9	70
159	10	20
159	11	50
159	12	40
159	13	110
159	14	40
159	15	40
159	16	50
159	17	90
159	18	50
159	19	110
159	20	90
159	21	70
159	22	90
159	23	110
159	24	70
159	25	110
159	26	110
159	27	70
159	28	70
159	29	0
159	30	110
159	31	90
159	32	70
159	33	20
159	34	90
159	35	70
159	36	70
159	37	90
159	38	90
159	39	70
159	40	90
160	1	90
160	2	70
160	3	110
160	4	70
160	5	50
160	6	50
160	7	20
160	8	50
160	9	70
160	10	40
160	11	50
160	12	40
160	13	90
160	14	40
160	15	40
160	16	50
160	17	70
160	18	50
160	19	90
160	20	90
160	21	50
160	22	90
160	23	110
160	24	90
160	25	110
160	26	110
160	27	90
160	28	70
160	29	0
160	30	90
160	31	70
160	32	70
160	33	20
160	34	50
160	35	70
160	36	50
160	37	110
160	38	50
160	39	90
160	40	70
161	1	70
161	2	80
161	3	90
161	4	80
161	5	60
161	6	60
161	7	20
161	8	50
161	9	70
161	10	30
161	11	60
161	12	10
161	13	90
161	14	30
161	15	30
161	16	60
161	17	60
161	18	60
161	19	70
161	20	80
161	21	60
161	22	100
161	23	80
161	24	70
161	25	90
161	26	100
161	27	50
161	28	70
161	29	10
161	30	80
161	31	50
161	32	80
161	33	0
161	34	60
161	35	80
161	36	60
161	37	80
161	38	60
161	39	80
161	40	80
162	1	90
162	2	70
162	3	110
162	4	50
162	5	50
162	6	50
162	7	40
162	8	70
162	9	70
162	10	20
162	11	70
162	12	40
162	13	110
162	14	40
162	15	40
162	16	50
162	17	110
162	18	70
162	19	90
162	20	90
162	21	90
162	22	70
162	23	110
162	24	70
162	25	90
162	26	110
162	27	70
162	28	70
162	29	20
162	30	90
162	31	90
162	32	50
162	33	40
162	34	90
162	35	70
162	36	70
162	37	110
162	38	90
162	39	70
162	40	90
163	1	70
163	2	50
163	3	70
163	4	50
163	5	70
163	6	50
163	7	0
163	8	50
163	9	50
163	10	20
163	11	50
163	12	40
163	13	50
163	14	20
163	15	20
163	16	50
163	17	70
163	18	50
163	19	70
163	20	70
163	21	70
163	22	50
163	23	90
163	24	70
163	25	70
163	26	70
163	27	90
163	28	50
163	29	0
163	30	70
163	31	70
163	32	70
163	33	40
163	34	50
163	35	50
163	36	50
163	37	90
163	38	50
163	39	70
163	40	50
164	1	70
164	2	60
164	3	50
164	4	70
164	5	50
164	6	80
164	7	0
164	8	50
164	9	50
164	10	40
164	11	60
164	12	70
164	13	70
164	14	50
164	15	30
164	16	50
164	17	70
164	18	60
164	19	90
164	20	70
164	21	70
164	22	50
164	23	100
164	24	70
164	25	90
164	26	50
164	27	90
164	28	50
164	29	30
164	30	50
164	31	50
164	32	50
164	33	40
164	34	70
164	35	60
164	36	60
164	37	70
164	38	80
164	39	80
164	40	70
165	1	70
165	2	70
165	3	70
165	4	50
165	5	0
165	6	50
165	7	70
165	8	70
165	9	70
165	10	50
165	11	50
165	12	60
165	13	70
165	14	70
165	15	50
165	16	50
165	17	50
165	18	50
165	19	50
165	20	70
165	21	50
165	22	70
165	23	70
165	24	70
165	25	70
165	26	20
165	27	50
165	28	20
165	29	50
165	30	70
165	31	70
165	32	50
165	33	50
165	34	70
165	35	80
165	36	70
165	37	20
165	38	70
165	39	70
165	40	70
166	1	90
166	2	60
166	3	110
166	4	70
166	5	50
166	6	60
166	7	40
166	8	50
166	9	50
166	10	40
166	11	80
166	12	10
166	13	110
166	14	30
166	15	50
166	16	50
166	17	70
166	18	80
166	19	70
166	20	90
166	21	70
166	22	90
166	23	60
166	24	50
166	25	70
166	26	90
166	27	50
166	28	70
166	29	30
166	30	70
166	31	50
166	32	70
166	33	20
166	34	50
166	35	80
166	36	60
166	37	90
166	38	60
166	39	60
166	40	70
167	1	70
167	2	80
167	3	90
167	4	70
167	5	0
167	6	60
167	7	70
167	8	50
167	9	70
167	10	70
167	11	80
167	12	60
167	13	90
167	14	80
167	15	80
167	16	70
167	17	70
167	18	80
167	19	70
167	20	70
167	21	50
167	22	90
167	23	80
167	24	70
167	25	90
167	26	40
167	27	50
167	28	20
167	29	60
167	30	70
167	31	50
167	32	70
167	33	50
167	34	50
167	35	80
167	36	60
167	37	20
167	38	60
167	39	80
167	40	70
168	1	90
168	2	70
168	3	130
168	4	70
168	5	0
168	6	50
168	7	90
168	8	50
168	9	70
168	10	90
168	11	70
168	12	100
168	13	130
168	14	90
168	15	110
168	16	50
168	17	110
168	18	70
168	19	110
168	20	90
168	21	90
168	22	90
168	23	110
168	24	70
168	25	110
168	26	80
168	27	70
168	28	20
168	29	70
168	30	90
168	31	70
168	32	70
168	33	90
168	34	70
168	35	80
168	36	50
168	37	60
168	38	70
168	39	70
168	40	90
169	1	90
169	2	70
169	3	90
169	4	50
169	5	50
169	6	50
169	7	40
169	8	50
169	9	70
169	10	20
169	11	70
169	12	30
169	13	110
169	14	40
169	15	20
169	16	50
169	17	90
169	18	70
169	19	70
169	20	70
169	21	90
169	22	70
169	23	90
169	24	70
169	25	90
169	26	90
169	27	50
169	28	70
169	29	20
169	30	50
169	31	50
169	32	50
169	33	40
169	34	70
169	35	80
169	36	50
169	37	90
169	38	70
169	39	70
169	40	90
170	1	110
170	2	70
170	3	110
170	4	70
170	5	50
170	6	50
170	7	40
170	8	50
170	9	70
170	10	60
170	11	70
170	12	40
170	13	130
170	14	60
170	15	40
170	16	50
170	17	90
170	18	70
170	19	90
170	20	110
170	21	90
170	22	90
170	23	110
170	24	90
170	25	130
170	26	110
170	27	70
170	28	70
170	29	20
170	30	70
170	31	50
170	32	70
170	33	60
170	34	70
170	35	70
170	36	50
170	37	110
170	38	70
170	39	90
170	40	90
171	1	90
171	2	70
171	3	110
171	4	70
171	5	50
171	6	50
171	7	20
171	8	50
171	9	70
171	10	40
171	11	50
171	12	60
171	13	110
171	14	60
171	15	40
171	16	50
171	17	90
171	18	50
171	19	110
171	20	90
171	21	70
171	22	90
171	23	130
171	24	90
171	25	130
171	26	110
171	27	90
171	28	70
171	29	0
171	30	90
171	31	70
171	32	70
171	33	40
171	34	70
171	35	70
171	36	50
171	37	110
171	38	70
171	39	90
171	40	90
172	1	110
172	2	60
172	3	110
172	4	50
172	5	20
172	6	60
172	7	90
172	8	50
172	9	50
172	10	90
172	11	80
172	12	100
172	13	90
172	14	100
172	15	100
172	16	50
172	17	90
172	18	80
172	19	70
172	20	90
172	21	90
172	22	70
172	23	100
172	24	70
172	25	70
172	26	40
172	27	90
172	28	20
172	29	80
172	30	70
172	31	70
172	32	70
172	33	110
172	34	50
172	35	80
172	36	60
172	37	80
172	38	60
172	39	80
172	40	70
173	1	110
173	2	70
173	3	90
173	4	50
173	5	0
173	6	50
173	7	90
173	8	50
173	9	70
173	10	90
173	11	70
173	12	90
173	13	110
173	14	110
173	15	70
173	16	50
173	17	90
173	18	70
173	19	70
173	20	90
173	21	90
173	22	70
173	23	110
173	24	90
173	25	110
173	26	40
173	27	70
173	28	20
173	29	70
173	30	50
173	31	50
173	32	50
173	33	110
173	34	70
173	35	70
173	36	50
173	37	60
173	38	70
173	39	90
173	40	90
174	1	90
174	2	60
174	3	130
174	4	80
174	5	60
174	6	60
174	7	40
174	8	50
174	9	50
174	10	50
174	11	80
174	12	50
174	13	130
174	14	50
174	15	70
174	16	60
174	17	120
174	18	80
174	19	110
174	20	100
174	21	100
174	22	100
174	23	100
174	24	50
174	25	90
174	26	120
174	27	70
174	28	70
174	29	30
174	30	100
174	31	70
174	32	80
174	33	40
174	34	80
174	35	80
174	36	60
174	37	120
174	38	80
174	39	60
174	40	100
175	1	50
175	2	50
175	3	70
175	4	50
175	5	70
175	6	50
175	7	0
175	8	50
175	9	50
175	10	0
175	11	50
175	12	30
175	13	50
175	14	0
175	15	20
175	16	50
175	17	70
175	18	50
175	19	70
175	20	50
175	21	70
175	22	50
175	23	70
175	24	50
175	25	50
175	26	70
175	27	70
175	28	50
175	29	0
175	30	70
175	31	70
175	32	70
