p	r	C_pr
117	22	90
117	23	90
117	24	20
117	25	110
117	26	60
117	27	0
117	28	110
117	29	70
117	30	20
117	31	70
117	32	110
117	33	110
117	34	40
117	35	70
117	36	130
117	37	70
117	38	70
117	39	90
117	40	90
118	1	70
118	2	80
118	3	80
118	4	80
118	5	80
118	6	70
118	7	80
118	8	80
118	9	90
118	10	70
118	11	100
118	12	90
118	13	60
118	14	80
118	15	60
118	16	50
118	17	80
118	18	20
118	19	80
118	20	50
118	21	30
118	22	80
118	23	80
118	24	10
118	25	70
118	26	0
118	27	20
118	28	60
118	29	70
118	30	20
118	31	80
118	32	80
118	33	60
118	34	10
118	35	60
118	36	80
118	37	60
118	38	60
118	39	50
118	40	80
119	1	40
119	2	100
119	3	120
119	4	100
119	5	80
119	6	50
119	7	100
119	8	70
119	9	90
119	10	70
119	11	80
119	12	50
119	13	80
119	14	80
119	15	120
119	16	90
119	17	10
119	18	90
119	19	100
119	20	40
119	21	80
119	22	80
119	23	100
119	24	60
119	25	90
119	26	110
119	27	70
119	28	120
119	29	50
119	30	50
119	31	60
119	32	100
119	33	120
119	34	120
119	35	60
119	36	70
119	37	10
119	38	100
119	39	70
119	40	80
120	1	40
120	2	70
120	3	80
120	4	100
120	5	60
120	6	70
120	7	110
120	8	40
120	9	70
120	10	70
120	11	60
120	12	50
120	13	70
120	14	60
120	15	110
120	16	90
120	17	10
120	18	90
120	19	110
120	20	40
120	21	90
120	22	70
120	23	110
120	24	50
120	25	90
120	26	90
120	27	70
120	28	70
120	29	70
120	30	50
120	31	70
120	32	90
120	33	90
120	34	70
120	35	60
120	36	20
120	37	20
120	38	70
120	39	70
120	40	90
121	1	40
121	2	100
121	3	120
121	4	120
121	5	100
121	6	50
121	7	120
121	8	90
121	9	110
121	10	70
121	11	100
121	12	70
121	13	80
121	14	80
121	15	120
121	16	90
121	17	10
121	18	110
121	19	120
121	20	40
121	21	100
121	22	80
121	23	120
121	24	60
121	25	90
121	26	110
121	27	70
121	28	120
121	29	50
121	30	50
121	31	60
121	32	100
121	33	120
121	34	120
121	35	60
121	36	90
121	37	10
121	38	100
121	39	70
121	40	80
122	1	60
122	2	110
122	3	120
122	4	80
122	5	60
122	6	70
122	7	80
122	8	40
122	9	110
122	10	90
122	11	80
122	12	70
122	13	50
122	14	100
122	15	100
122	16	70
122	17	30
122	18	90
122	19	70
122	20	40
122	21	80
122	22	100
122	23	70
122	24	50
122	25	110
122	26	90
122	27	70
122	28	90
122	29	70
122	30	70
122	31	70
122	32	120
122	33	100
122	34	90
122	35	60
122	36	40
122	37	0
122	38	80
122	39	70
122	40	90
123	1	20
123	2	70
123	3	70
123	4	50
123	5	50
123	6	50
123	7	70
123	8	40
123	9	70
123	10	70
123	11	50
123	12	50
123	13	50
123	14	50
123	15	70
123	16	70
123	17	0
123	18	90
123	19	70
123	20	40
123	21	70
123	22	70
123	23	70
123	24	50
123	25	70
123	26	70
123	27	50
123	28	70
123	29	50
123	30	50
123	31	50
123	32	70
123	33	70
123	34	70
123	35	50
123	36	20
123	37	0
123	38	50
123	39	70
123	40	70
124	1	20
124	2	60
124	3	60
124	4	100
124	5	80
124	6	70
124	7	100
124	8	50
124	9	70
124	10	70
124	11	80
124	12	70
124	13	80
124	14	60
124	15	80
124	16	90
124	17	10
124	18	90
124	19	100
124	20	20
124	21	100
124	22	80
124	23	120
124	24	60
124	25	70
124	26	70
124	27	70
124	28	60
124	29	70
124	30	50
124	31	80
124	32	80
124	33	100
124	34	60
124	35	60
124	36	30
124	37	30
124	38	60
124	39	70
124	40	80
125	1	90
125	2	70
125	3	80
125	4	140
125	5	80
125	6	70
125	7	120
125	8	90
125	9	90
125	10	70
125	11	80
125	12	70
125	13	70
125	14	80
125	15	120
125	16	90
125	17	60
125	18	40
125	19	110
125	20	70
125	21	50
125	22	80
125	23	130
125	24	0
125	25	90
125	26	40
125	27	20
125	28	70
125	29	70
125	30	0
125	31	70
125	32	100
125	33	120
125	34	20
125	35	60
125	36	90
125	37	70
125	38	100
125	39	70
125	40	70
126	1	40
126	2	80
126	3	100
126	4	80
126	5	60
126	6	70
126	7	100
126	8	30
126	9	70
126	10	50
126	11	80
126	12	50
126	13	80
126	14	60
126	15	100
126	16	70
126	17	10
126	18	70
126	19	100
126	20	20
126	21	100
126	22	60
126	23	80
126	24	60
126	25	90
126	26	90
126	27	90
126	28	80
126	29	70
126	30	50
126	31	80
126	32	100
126	33	80
126	34	80
126	35	60
126	36	30
126	37	30
126	38	60
126	39	50
126	40	100
127	1	40
127	2	90
127	3	90
127	4	70
127	5	50
127	6	70
127	7	50
127	8	20
127	9	90
127	10	90
127	11	70
127	12	70
127	13	50
127	14	90
127	15	70
127	16	70
127	17	20
127	18	70
127	19	50
127	20	20
127	21	50
127	22	90
127	23	70
127	24	50
127	25	90
127	26	70
127	27	70
127	28	70
127	29	70
127	30	70
127	31	70
127	32	90
127	33	90
127	34	70
127	35	50
127	36	20
127	37	0
127	38	70
127	39	70
127	40	70
128	1	70
128	2	70
128	3	80
128	4	120
128	5	80
128	6	50
128	7	100
128	8	70
128	9	90
128	10	50
128	11	80
128	12	70
128	13	50
128	14	80
128	15	100
128	16	50
128	17	60
128	18	20
128	19	90
128	20	50
128	21	30
128	22	60
128	23	90
128	24	0
128	25	70
128	26	20
128	27	0
128	28	70
128	29	50
128	30	0
128	31	50
128	32	80
128	33	80
128	34	20
128	35	60
128	36	90
128	37	50
128	38	100
128	39	50
128	40	50
129	1	60
129	2	90
129	3	100
129	4	120
129	5	60
129	6	90
129	7	100
129	8	0
129	9	90
129	10	70
129	11	80
129	12	70
129	13	70
129	14	100
129	15	120
129	16	70
129	17	30
129	18	70
129	19	90
129	20	20
129	21	100
129	22	80
129	23	90
129	24	70
129	25	110
129	26	90
129	27	90
129	28	70
129	29	90
129	30	70
129	31	90
129	32	120
129	33	100
129	34	70
129	35	80
129	36	20
129	37	40
129	38	100
129	39	70
129	40	90
130	1	70
130	2	80
130	3	60
130	4	60
130	5	60
130	6	70
130	7	60
130	8	80
130	9	70
130	10	70
130	11	60
130	12	70
130	13	80
130	14	80
130	15	60
130	16	70
130	17	80
130	18	20
130	19	60
130	20	70
130	21	30
130	22	80
130	23	60
130	24	30
130	25	70
130	26	20
130	27	0
130	28	80
130	29	70
130	30	20
130	31	80
130	32	80
130	33	80
130	34	10
130	35	80
130	36	80
130	37	80
130	38	60
130	39	70
130	40	80
131	1	50
131	2	50
131	3	60
131	4	60
131	5	60
131	6	50
131	7	50
131	8	50
131	9	50
131	10	50
131	11	60
131	12	50
131	13	50
131	14	60
131	15	50
131	16	50
131	17	60
131	18	0
131	19	50
131	20	50
131	21	0
131	22	50
131	23	50
131	24	0
131	25	50
131	26	0
131	27	0
131	28	50
131	29	50
131	30	0
131	31	50
131	32	50
131	33	50
131	34	0
131	35	60
131	36	50
131	37	50
131	38	50
131	39	50
131	40	50
132	1	40
132	2	100
132	3	100
132	4	100
132	5	80
132	6	70
132	7	80
132	8	30
132	9	110
132	10	70
132	11	100
132	12	90
132	13	60
132	14	100
132	15	80
132	16	50
132	17	30
132	18	70
132	19	80
132	20	0
132	21	80
132	22	80
132	23	80
132	24	60
132	25	90
132	26	70
132	27	70
132	28	80
132	29	70
132	30	70
132	31	80
132	32	100
132	33	80
132	34	80
132	35	60
132	36	50
132	37	10
132	38	80
132	39	50
132	40	80
133	1	40
133	2	70
133	3	80
133	4	100
133	5	60
133	6	70
133	7	110
133	8	40
133	9	70
133	10	70
133	11	60
133	12	50
133	13	70
133	14	60
133	15	110
133	16	90
133	17	10
133	18	90
133	19	110
133	20	40
133	21	90
133	22	70
133	23	110
133	24	50
133	25	90
133	26	90
133	27	70
133	28	70
133	29	70
133	30	50
133	31	70
133	32	90
133	33	90
133	34	70
133	35	60
133	36	20
133	37	20
133	38	70
133	39	70
133	40	90
134	1	40
134	2	70
134	3	70
134	4	110
134	5	70
134	6	70
134	7	90
134	8	40
134	9	90
134	10	70
134	11	70
134	12	70
134	13	70
134	14	70
134	15	90
134	16	90
134	17	0
134	18	90
134	19	90
134	20	20
134	21	90
134	22	70
134	23	110
134	24	50
134	25	90
134	26	90
134	27	70
134	28	70
134	29	70
134	30	50
134	31	70
134	32	90
134	33	110
134	34	70
134	35	50
134	36	40
134	37	20
134	38	70
134	39	70
134	40	70
135	1	60
135	2	110
135	3	110
135	4	70
135	5	50
135	6	70
135	7	70
135	8	40
135	9	110
135	10	90
135	11	70
135	12	70
135	13	50
135	14	90
135	15	90
135	16	70
135	17	20
135	18	90
135	19	70
135	20	40
135	21	70
135	22	90
135	23	70
135	24	50
135	25	110
135	26	90
135	27	70
135	28	90
135	29	70
135	30	70
135	31	70
135	32	110
135	33	90
135	34	90
135	35	50
135	36	40
135	37	0
135	38	70
135	39	70
135	40	90
136	1	90
136	2	90
136	3	100
136	4	100
136	5	100
136	6	50
136	7	100
136	8	90
136	9	110
136	10	50
136	11	80
136	12	70
136	13	50
136	14	80
136	15	100
136	16	50
136	17	60
136	18	60
136	19	90
136	20	90
136	21	70
136	22	60
136	23	70
136	24	20
136	25	90
136	26	40
136	27	0
136	28	90
136	29	50
136	30	0
136	31	50
136	32	100
136	33	80
136	34	60
136	35	80
136	36	110
136	37	70
136	38	80
136	39	70
136	40	70
137	1	40
137	2	70
137	3	80
137	4	120
137	5	80
137	6	70
137	7	100
137	8	40
137	9	90
137	10	70
137	11	80
137	12	70
137	13	70
137	14	80
137	15	100
137	16	90
137	17	10
137	18	90
137	19	90
137	20	20
137	21	100
137	22	80
137	23	110
137	24	50
137	25	90
137	26	90
137	27	70
137	28	70
137	29	70
137	30	50
137	31	70
137	32	100
137	33	120
137	34	70
137	35	60
137	36	40
137	37	20
137	38	80
137	39	70
137	40	70
138	1	20
138	2	70
138	3	70
138	4	90
138	5	70
138	6	50
138	7	110
138	8	40
138	9	90
138	10	50
138	11	70
138	12	70
138	13	50
138	14	50
138	15	90
138	16	50
138	17	0
138	18	90
138	19	110
138	20	20
138	21	90
138	22	50
138	23	90
138	24	50
138	25	70
138	26	70
138	27	50
138	28	70
138	29	50
138	30	50
138	31	50
138	32	70
138	33	50
138	34	70
138	35	50
138	36	40
138	37	0
138	38	70
138	39	50
138	40	70
139	1	20
139	2	70
139	3	70
139	4	70
139	5	50
139	6	70
139	7	70
139	8	20
139	9	70
139	10	90
139	11	70
139	12	70
139	13	50
139	14	70
139	15	70
139	16	70
139	17	20
139	18	90
139	19	70
139	20	40
139	21	70
139	22	90
139	23	90
139	24	70
139	25	70
139	26	50
139	27	70
139	28	50
139	29	70
139	30	70
139	31	70
139	32	70
139	33	70
139	34	50
139	35	70
139	36	0
139	37	20
139	38	70
139	39	90
139	40	70
140	1	90
140	2	90
140	3	100
140	4	120
140	5	80
140	6	50
140	7	120
140	8	110
140	9	110
140	10	70
140	11	80
140	12	70
140	13	50
140	14	80
140	15	120
140	16	70
140	17	60
140	18	60
140	19	110
140	20	90
140	21	50
140	22	80
140	23	110
140	24	0
140	25	90
140	26	40
140	27	0
140	28	90
140	29	50
140	30	0
140	31	50
140	32	100
140	33	100
140	34	40
140	35	60
140	36	110
140	37	50
140	38	100
140	39	70
140	40	70
141	1	50
141	2	60
141	3	60
141	4	60
141	5	80
141	6	50
141	7	60
141	8	60
141	9	50
141	10	50
141	11	60
141	12	50
141	13	60
141	14	60
141	15	60
141	16	50
141	17	60
141	18	20
141	19	60
141	20	70
141	21	30
141	22	60
141	23	60
141	24	30
141	25	50
141	26	0
141	27	0
141	28	60
141	29	50
141	30	0
141	31	60
141	32	60
141	33	60
141	34	30
141	35	80
141	36	60
141	37	80
141	38	60
141	39	70
141	40	60
142	1	70
142	2	70
142	3	80
142	4	80
142	5	80
142	6	70
142	7	80
142	8	90
142	9	90
142	10	90
142	11	100
142	12	90
142	13	50
142	14	80
142	15	60
142	16	70
142	17	80
142	18	40
142	19	70
142	20	70
142	21	30
142	22	100
142	23	90
142	24	0
142	25	70
142	26	0
142	27	20
142	28	50
142	29	70
142	30	20
142	31	70
142	32	80
142	33	80
142	34	0
142	35	60
142	36	70
142	37	50
142	38	60
142	39	70
142	40	70
143	1	20
143	2	80
143	3	60
143	4	60
143	5	60
143	6	70
143	7	60
143	8	30
143	9	70
143	10	70
143	11	60
143	12	70
143	13	80
143	14	80
143	15	60
143	16	70
143	17	30
143	18	70
143	19	60
143	20	20
143	21	80
143	22	80
143	23	60
143	24	80
143	25	70
143	26	70
143	27	50
143	28	80
143	29	70
143	30	70
143	31	80
143	32	80
143	33	80
143	34	60
143	35	80
143	36	30
143	37	30
143	38	60
143	39	70
143	40	80
144	1	90
144	2	90
144	3	120
144	4	120
144	5	100
144	6	50
144	7	120
144	8	110
144	9	110
144	10	50
144	11	100
144	12	70
144	13	70
144	14	80
144	15	120
144	16	70
144	17	60
144	18	40
144	19	110
144	20	70
144	21	50
144	22	60
144	23	90
144	24	0
144	25	90
144	26	60
144	27	20
144	28	110
144	29	50
144	30	0
144	31	50
144	32	100
144	33	100
144	34	60
144	35	60
144	36	130
144	37	50
144	38	100
144	39	50
144	40	70
145	1	60
145	2	100
145	3	100
145	4	120
145	5	60
145	6	90
145	7	100
145	8	10
145	9	90
145	10	70
145	11	80
145	12	70
145	13	80
145	14	100
145	15	120
145	16	70
145	17	30
145	18	70
145	19	100
145	20	20
145	21	100
145	22	80
145	23	100
145	24	80
145	25	110
145	26	90
145	27	90
145	28	80
145	29	90
145	30	70
145	31	100
145	32	120
145	33	100
145	34	80
145	35	80
145	36	30
145	37	50
145	38	100
145	39	70
145	40	100
146	1	50
146	2	50
146	3	60
146	4	60
146	5	60
146	6	50
146	7	60
146	8	50
146	9	50
146	10	50
146	11	60
146	12	50
146	13	50
146	14	60
146	15	60
146	16	50
146	17	60
146	18	0
146	19	50
146	20	50
146	21	10
146	22	60
146	23	50
146	24	0
146	25	50
146	26	0
146	27	0
146	28	50
146	29	50
146	30	0
146	31	50
146	32	60
146	33	60
146	34	0
146	35	60
146	36	50
146	37	50
146	38	60
146	39	50
146	40	50
147	1	90
147	2	80
147	3	80
147	4	120
147	5	80
147	6	70
147	7	140
147	8	100
147	9	90
147	10	50
147	11	80
147	12	70
147	13	80
147	14	60
147	15	120
147	16	70
147	17	60
147	18	40
147	19	140
147	20	70
147	21	70
147	22	60
147	23	120
147	24	10
147	25	90
147	26	40
147	27	20
147	28	80
147	29	70
147	30	0
147	31	80
147	32	100
147	33	80
147	34	30
147	35	60
147	36	100
147	37	80
147	38	80
147	39	50
147	40	100
148	1	90
148	2	90
148	3	120
148	4	100
148	5	80
148	6	50
148	7	90
148	8	110
148	9	90
148	10	70
148	11	80
148	12	50
148	13	70
148	14	80
148	15	110
148	16	90
148	17	60
148	18	40
148	19	90
148	20	90
148	21	20
148	22	70
148	23	90
148	24	0
148	25	90
148	26	60
148	27	20
148	28	110
148	29	50
148	30	0
148	31	50
148	32	90
148	33	110
148	34	60
148	35	60
148	36	110
148	37	50
148	38	90
148	39	70
148	40	70
149	1	110
149	2	90
149	3	100
149	4	80
149	5	60
149	6	90
149	7	90
149	8	90
149	9	90
149	10	90
149	11	80
149	12	70
149	13	70
149	14	80
149	15	90
149	16	90
149	17	80
149	18	40
149	19	90
149	20	90
149	21	40
149	22	90
149	23	90
149	24	0
149	25	110
149	26	40
149	27	40
149	28	70
149	29	90
149	30	20
149	31	90
149	32	110
149	33	90
149	34	20
149	35	60
149	36	70
149	37	70
149	38	50
149	39	70
149	40	110
150	1	60
150	2	100
150	3	100
150	4	120
150	5	60
150	6	70
150	7	120
150	8	50
150	9	90
150	10	70
150	11	60
150	12	50
150	13	80
150	14	80
150	15	140
150	16	90
150	17	10
150	18	90
150	19	120
150	20	40
150	21	100
150	22	80
150	23	120
150	24	60
150	25	110
150	26	110
150	27	70
150	28	100
150	29	70
150	30	50
150	31	80
150	32	120
150	33	120
150	34	100
150	35	60
150	36	50
150	37	30
150	38	100
150	39	70
150	40	100
151	1	110
151	2	90
151	3	100
151	4	140
151	5	80
151	6	90
151	7	110
151	8	90
151	9	110
151	10	90
151	11	100
151	12	90
151	13	70
151	14	100
151	15	110
151	16	90
151	17	80
151	18	60
151	19	110
151	20	90
151	21	60
151	22	90
151	23	130
151	24	20
151	25	110
151	26	40
151	27	40
151	28	70
151	29	90
151	30	20
151	31	90
151	32	110
151	33	110
151	34	20
151	35	80
151	36	90
151	37	90
151	38	90
151	39	90
151	40	90
152	1	60
152	2	90
152	3	120
152	4	140
152	5	100
152	6	70
152	7	130
152	8	60
152	9	110
152	10	50
152	11	100
152	12	70
152	13	90
152	14	80
152	15	130
152	16	90
152	17	10
152	18	90
152	19	130
152	20	20
152	21	110
152	22	50
152	23	110
152	24	50
152	25	110
152	26	130
152	27	90
152	28	110
152	29	70
152	30	50
152	31	70
152	32	110
152	33	110
152	34	110
152	35	60
152	36	80
152	37	20
152	38	90
152	39	50
152	40	90
153	1	130
153	2	110
153	3	110
153	4	110
153	5	70
153	6	90
153	7	110
153	8	110
153	9	130
153	10	90
153	11	90
153	12	90
153	13	70
153	14	90
153	15	110
153	16	90
153	17	70
153	18	60
153	19	110
153	20	90
153	21	60
153	22	90
153	23	110
153	24	0
153	25	130
153	26	60
153	27	40
153	28	90
153	29	90
153	30	20
153	31	90
153	32	130
153	33	110
153	34	40
153	35	50
153	36	110
153	37	70
153	38	70
153	39	70
153	40	110
154	1	40
154	2	100
154	3	120
154	4	120
154	5	100
154	6	50
154	7	120
154	8	70
154	9	110
154	10	50
154	11	100
154	12	70
154	13	80
154	14	80
154	15	120
154	16	70
154	17	10
154	18	90
154	19	120
154	20	20
154	21	100
154	22	60
154	23	100
154	24	60
154	25	90
154	26	110
154	27	70
154	28	120
154	29	50
154	30	50
154	31	60
154	32	100
154	33	100
154	34	120
154	35	60
154	36	90
154	37	10
154	38	100
154	39	50
154	40	80
155	1	0
155	2	60
155	3	60
155	4	80
155	5	80
155	6	50
155	7	80
155	8	50
155	9	70
155	10	70
155	11	80
155	12	70
155	13	60
155	14	60
155	15	60
155	16	70
155	17	10
155	18	90
155	19	80
155	20	20
155	21	80
155	22	80
155	23	100
155	24	60
155	25	50
155	26	50
155	27	50
155	28	60
155	29	50
155	30	50
155	31	60
155	32	60
155	33	80
155	34	60
155	35	60
155	36	30
155	37	10
155	38	60
155	39	70
155	40	60
156	1	110
156	2	100
156	3	100
156	4	100
156	5	60
156	6	70
156	7	100
156	8	100
156	9	90
156	10	70
156	11	60
156	12	50
156	13	80
156	14	80
156	15	120
156	16	90
156	17	60
156	18	40
156	19	100
156	20	90
156	21	50
156	22	80
156	23	100
156	24	10
156	25	110
156	26	60
156	27	20
156	28	100
156	29	70
156	30	0
156	31	80
156	32	120
156	33	120
156	34	50
156	35	60
156	36	100
156	37	80
156	38	80
156	39	70
156	40	100
157	1	110
157	2	110
157	3	90
157	4	90
157	5	70
157	6	70
157	7	90
157	8	130
157	9	130
157	10	90
157	11	70
157	12	90
157	13	70
157	14	90
157	15	90
157	16	90
157	17	70
157	18	80
157	19	90
157	20	110
157	21	60
157	22	90
157	23	90
157	24	20
157	25	110
157	26	60
157	27	0
157	28	110
157	29	70
157	30	20
157	31	70
157	32	110
157	33	110
157	34	40
157	35	70
157	36	130
157	37	70
157	38	70
157	39	90
157	40	90
158	1	90
158	2	80
158	3	80
158	4	100
158	5	80
158	6	70
158	7	120
158	8	100
158	9	90
158	10	50
158	11	80
158	12	70
158	13	80
158	14	60
158	15	100
158	16	70
158	17	60
158	18	40
158	19	120
158	20	70
158	21	70
158	22	60
158	23	100
158	24	10
158	25	90
158	26	40
158	27	20
158	28	80
158	29	70
158	30	0
158	31	80
158	32	100
158	33	80
158	34	30
158	35	60
158	36	100
158	37	80
158	38	60
158	39	50
158	40	100
159	1	70
159	2	70
159	3	70
159	4	110
159	5	70
159	6	50
159	7	90
159	8	90
159	9	90
159	10	70
159	11	70
159	12	70
159	13	50
159	14	70
159	15	90
159	16	70
159	17	50
159	18	40
159	19	90
159	20	70
159	21	20
159	22	70
159	23	110
159	24	0
159	25	70
159	26	20
159	27	0
159	28	70
159	29	50
159	30	0
159	31	50
159	32	70
159	33	90
159	34	20
159	35	50
159	36	90
159	37	50
159	38	90
159	39	70
159	40	50
160	1	70
160	2	70
160	3	50
160	4	50
160	5	50
160	6	70
160	7	50
160	8	90
160	9	70
160	10	90
160	11	50
160	12	70
160	13	70
160	14	70
160	15	50
160	16	90
160	17	70
160	18	40
160	19	50
160	20	90
160	21	20
160	22	90
160	23	70
160	24	20
160	25	70
160	26	20
160	27	0
160	28	70
160	29	70
160	30	20
160	31	70
160	32	70
160	33	90
160	34	0
160	35	70
160	36	70
160	37	70
160	38	50
160	39	90
160	40	70
161	1	110
161	2	90
161	3	100
161	4	100
161	5	80
161	6	70
161	7	90
161	8	90
161	9	90
161	10	70
161	11	60
161	12	50
161	13	70
161	14	80
161	15	110
161	16	90
161	17	60
161	18	60
161	19	90
161	20	110
161	21	60
161	22	70
161	23	90
161	24	20
161	25	110
161	26	60
161	27	20
161	28	90
161	29	70
161	30	0
161	31	70
161	32	110
161	33	110
161	34	60
161	35	80
161	36	90
161	37	90
161	38	70
161	39	90
161	40	90
162	1	110
162	2	90
162	3	100
162	4	100
162	5	60
162	6	90
162	7	120
162	8	90
162	9	90
162	10	90
162	11	80
162	12	70
162	13	70
162	14	80
162	15	120
162	16	90
162	17	80
162	18	60
162	19	110
162	20	110
162	21	70
162	22	100
162	23	110
162	24	20
162	25	110
162	26	40
162	27	40
162	28	70
162	29	90
162	30	20
162	31	90
162	32	120
162	33	100
162	34	20
162	35	80
162	36	70
162	37	90
162	38	80
162	39	90
162	40	110
163	1	60
163	2	100
163	3	100
163	4	100
163	5	80
163	6	90
163	7	120
163	8	70
163	9	110
163	10	90
163	11	100
163	12	90
163	13	80
163	14	80
163	15	100
163	16	90
163	17	30
163	18	110
163	19	120
163	20	40
163	21	120
163	22	100
163	23	120
163	24	60
163	25	110
163	26	90
163	27	90
163	28	80
163	29	90
163	30	70
163	31	100
163	32	120
163	33	100
163	34	80
163	35	60
163	36	50
163	37	30
163	38	60
163	39	70
163	40	120
164	1	20
164	2	70
164	3	80
164	4	60
164	5	60
164	6	50
164	7	80
164	8	40
164	9	70
164	10	70
164	11	60
164	12	50
164	13	50
164	14	60
164	15	80
164	16	70
164	17	10
164	18	90
164	19	70
164	20	40
164	21	80
164	22	80
164	23	70
164	24	50
164	25	70
164	26	70
164	27	50
164	28	70
164	29	50
164	30	50
164	31	50
164	32	80
164	33	80
164	34	70
164	35	60
164	36	20
164	37	0
164	38	60
164	39	70
164	40	70
165	1	40
165	2	70
165	3	70
165	4	110
165	5	70
165	6	70
165	7	130
165	8	60
165	9	90
165	10	70
165	11	70
165	12	70
165	13	70
165	14	50
165	15	110
165	16	90
165	17	0
165	18	110
165	19	130
165	20	40
165	21	110
165	22	70
165	23	130
165	24	50
165	25	90
165	26	90
165	27	70
165	28	70
165	29	70
165	30	50
165	31	70
165	32	90
165	33	90
165	34	70
165	35	50
165	36	40
165	37	20
165	38	70
165	39	70
165	40	90
166	1	110
166	2	90
166	3	90
166	4	110
166	5	90
166	6	70
166	7	110
166	8	90
166	9	110
166	10	50
166	11	70
166	12	70
166	13	70
166	14	70
166	15	110
166	16	70
166	17	50
166	18	60
166	19	110
166	20	90
166	21	80
166	22	50
166	23	90
166	24	20
166	25	110
166	26	60
166	27	20
166	28	90
166	29	70
166	30	0
166	31	70
166	32	110
166	33	90
166	34	60
166	35	70
166	36	110
166	37	90
166	38	70
166	39	70
166	40	90
167	1	90
167	2	70
167	3	70
167	4	70
167	5	70
167	6	70
167	7	90
167	8	70
167	9	70
167	10	50
167	11	50
167	12	50
167	13	70
167	14	50
167	15	90
167	16	70
167	17	50
167	18	40
167	19	90
167	20	90
167	21	60
167	22	50
167	23	70
167	24	20
167	25	90
167	26	40
167	27	20
167	28	70
167	29	70
167	30	0
167	31	70
167	32	90
167	33	70
167	34	40
167	35	70
167	36	70
167	37	90
167	38	50
167	39	70
167	40	90
168	1	90
168	2	90
168	3	90
168	4	90
168	5	70
168	6	50
168	7	90
168	8	110
168	9	110
168	10	70
168	11	70
168	12	70
168	13	50
168	14	70
168	15	90
168	16	70
168	17	50
168	18	60
168	19	90
168	20	90
168	21	40
168	22	70
168	23	90
168	24	0
168	25	90
168	26	40
168	27	0
168	28	90
168	29	50
168	30	0
168	31	50
168	32	90
168	33	90
168	34	40
168	35	50
168	36	110
168	37	50
168	38	70
168	39	70
168	40	70
169	1	40
169	2	90
169	3	100
169	4	80
169	5	60
169	6	70
169	7	60
169	8	0
169	9	90
169	10	70
169	11	80
169	12	70
169	13	50
169	14	100
169	15	80
169	16	50
169	17	30
169	18	50
169	19	50
169	20	0
169	21	60
169	22	80
169	23	50
169	24	50
169	25	90
169	26	70
169	27	70
169	28	70
169	29	70
169	30	70
169	31	70
169	32	100
169	33	80
169	34	70
169	35	60
169	36	20
169	37	0
169	38	80
169	39	50
169	40	70
170	1	80
170	2	110
170	3	100
170	4	100
170	5	60
170	6	90
170	7	90
170	8	40
170	9	110
170	10	70
170	11	60
170	12	70
170	13	90
170	14	100
170	15	110
170	16	90
170	17	30
170	18	90
170	19	90
170	20	40
170	21	110
170	22	70
170	23	70
170	24	70
170	25	130
170	26	130
170	27	70
170	28	110
170	29	90
170	30	70
170	31	90
170	32	130
170	33	110
170	34	90
170	35	80
170	36	60
170	37	40
170	38	70
170	39	70
170	40	110
171	1	110
171	2	90
171	3	70
171	4	90
171	5	70
171	6	90
171	7	110
171	8	110
171	9	110
171	10	70
171	11	70
171	12	90
171	13	90
171	14	70
171	15	90
171	16	90
171	17	70
171	18	60
171	19	110
171	20	90
171	21	80
171	22	70
171	23	90
171	24	20
171	25	110
171	26	60
171	27	20
171	28	90
171	29	90
171	30	20
171	31	90
171	32	110
171	33	90
171	34	20
171	35	70
171	36	110
171	37	90
171	38	50
171	39	70
171	40	110
172	1	70
172	2	50
172	3	50
172	4	70
172	5	50
172	6	70
172	7	70
172	8	50
172	9	50
172	10	50
172	11	50
172	12	50
172	13	70
172	14	50
172	15	70
172	16	70
172	17	50
172	18	0
172	19	70
172	20	50
172	21	20
172	22	50
172	23	70
172	24	0
172	25	70
172	26	20
172	27	20
172	28	50
172	29	70
172	30	0
172	31	70
172	32	70
172	33	70
172	34	0
172	35	50
172	36	50
172	37	70
172	38	50
172	39	50
172	40	70
173	1	110
173	2	100
173	3	100
173	4	120
173	5	80
173	6	70
173	7	120
173	8	100
173	9	110
173	10	50
173	11	80
173	12	70
173	13	80
173	14	80
173	15	120
173	16	70
173	17	60
173	18	40
173	19	120
173	20	70
173	21	70
173	22	60
173	23	100
173	24	10
173	25	110
173	26	60
173	27	20
173	28	100
173	29	70
173	30	0
173	31	80
173	32	120
173	33	100
173	34	50
173	35	60
173	36	120
173	37	80
173	38	80
173	39	50
173	40	100
174	1	110
174	2	90
174	3	100
174	4	120
174	5	80
174	6	90
174	7	90
174	8	70
174	9	110
174	10	70
174	11	100
174	12	90
174	13	70
174	14	100
174	15	90
174	16	70
174	17	80
174	18	20
174	19	90
174	20	50
174	21	40
174	22	70
174	23	90
174	24	0
174	25	110
174	26	40
174	27	40
174	28	70
174	29	90
174	30	20
174	31	90
174	32	110
174	33	90
174	34	20
174	35	60
174	36	90
174	37	70
174	38	70
174	39	50
174	40	90
175	1	90
175	2	100
175	3	100
175	4	80
175	5	60
175	6	70
175	7	100
175	8	80
175	9	90
175	10	70
175	11	80
175	12	70
175	13	60
175	14	80
175	15	100
175	16	50
175	17	80
175	18	40
175	19	100
175	20	90
175	21	50
175	22	80
175	23	80
175	24	30
175	25	90
175	26	20
175	27	20
175	28	80
175	29	70
175	30	20
175	31	80
175	32	100
