p	r	C_pr
325	23	50
325	24	50
325	25	50
325	26	50
325	27	50
325	28	50
325	29	50
325	30	50
325	31	50
325	32	50
325	33	50
325	34	50
325	35	50
325	36	50
326	1	80
326	2	50
326	3	70
326	4	50
326	5	90
326	6	70
326	7	100
326	8	70
326	9	80
326	10	50
326	11	50
326	12	60
326	13	70
326	14	90
326	15	60
326	16	70
326	17	80
326	18	70
326	19	70
326	20	80
326	21	50
326	22	80
326	23	80
326	24	80
326	25	50
326	26	60
326	27	60
326	28	60
326	29	50
326	30	100
326	31	60
326	32	60
326	33	60
326	34	50
326	35	80
326	36	80
327	1	60
327	2	50
327	3	50
327	4	50
327	5	50
327	6	50
327	7	80
327	8	50
327	9	60
327	10	50
327	11	50
327	12	60
327	13	50
327	14	70
327	15	60
327	16	50
327	17	80
327	18	70
327	19	70
327	20	60
327	21	50
327	22	60
327	23	80
327	24	80
327	25	50
327	26	60
327	27	60
327	28	60
327	29	50
327	30	60
327	31	80
327	32	60
327	33	80
327	34	50
327	35	60
327	36	80
328	1	80
328	2	50
328	3	70
328	4	50
328	5	50
328	6	70
328	7	60
328	8	70
328	9	60
328	10	70
328	11	70
328	12	60
328	13	50
328	14	50
328	15	60
328	16	50
328	17	60
328	18	50
328	19	50
328	20	60
328	21	70
328	22	80
328	23	60
328	24	60
328	25	50
328	26	60
328	27	100
328	28	100
328	29	50
328	30	80
328	31	60
328	32	60
328	33	60
328	34	70
328	35	60
328	36	60
329	1	70
329	2	70
329	3	70
329	4	70
329	5	50
329	6	70
329	7	50
329	8	50
329	9	50
329	10	50
329	11	50
329	12	50
329	13	50
329	14	50
329	15	50
329	16	50
329	17	50
329	18	50
329	19	50
329	20	70
329	21	50
329	22	70
329	23	50
329	24	70
329	25	50
329	26	50
329	27	50
329	28	70
329	29	50
329	30	50
329	31	50
329	32	50
329	33	70
329	34	50
329	35	50
329	36	50
330	1	50
330	2	50
330	3	50
330	4	50
330	5	50
330	6	50
330	7	70
330	8	50
330	9	50
330	10	50
330	11	50
330	12	50
330	13	50
330	14	70
330	15	50
330	16	50
330	17	70
330	18	70
330	19	70
330	20	50
330	21	50
330	22	50
330	23	70
330	24	70
330	25	50
330	26	50
330	27	50
330	28	50
330	29	50
330	30	50
330	31	70
330	32	50
330	33	70
330	34	50
330	35	50
330	36	70
331	1	80
331	2	50
331	3	70
331	4	50
331	5	50
331	6	70
331	7	60
331	8	70
331	9	60
331	10	50
331	11	50
331	12	60
331	13	50
331	14	50
331	15	60
331	16	50
331	17	60
331	18	50
331	19	50
331	20	60
331	21	50
331	22	80
331	23	60
331	24	60
331	25	50
331	26	60
331	27	80
331	28	80
331	29	50
331	30	80
331	31	60
331	32	60
331	33	60
331	34	70
331	35	60
331	36	60
332	1	50
332	2	50
332	3	50
332	4	50
332	5	50
332	6	50
332	7	70
332	8	50
332	9	50
332	10	70
332	11	70
332	12	50
332	13	50
332	14	70
332	15	50
332	16	50
332	17	70
332	18	70
332	19	70
332	20	50
332	21	70
332	22	50
332	23	70
332	24	70
332	25	50
332	26	50
332	27	70
332	28	70
332	29	50
332	30	50
332	31	70
332	32	50
332	33	70
332	34	50
332	35	50
332	36	70
333	1	80
333	2	50
333	3	70
333	4	50
333	5	50
333	6	50
333	7	80
333	8	50
333	9	80
333	10	70
333	11	70
333	12	60
333	13	50
333	14	70
333	15	60
333	16	70
333	17	80
333	18	70
333	19	50
333	20	60
333	21	70
333	22	60
333	23	80
333	24	80
333	25	50
333	26	60
333	27	100
333	28	100
333	29	50
333	30	60
333	31	80
333	32	60
333	33	60
333	34	50
333	35	80
333	36	80
334	1	70
334	2	70
334	3	70
334	4	70
334	5	50
334	6	70
334	7	50
334	8	50
334	9	50
334	10	50
334	11	50
334	12	50
334	13	50
334	14	50
334	15	50
334	16	50
334	17	50
334	18	50
334	19	50
334	20	70
334	21	50
334	22	70
334	23	50
334	24	70
334	25	50
334	26	50
334	27	50
334	28	70
334	29	50
334	30	50
334	31	50
334	32	50
334	33	70
334	34	50
334	35	50
334	36	50
335	1	70
335	2	50
335	3	70
335	4	50
335	5	50
335	6	50
335	7	70
335	8	50
335	9	70
335	10	70
335	11	70
335	12	50
335	13	50
335	14	70
335	15	50
335	16	70
335	17	70
335	18	70
335	19	50
335	20	50
335	21	70
335	22	50
335	23	70
335	24	70
335	25	50
335	26	50
335	27	90
335	28	90
335	29	50
335	30	50
335	31	70
335	32	50
335	33	50
335	34	50
335	35	70
335	36	70
336	1	60
336	2	50
336	3	50
336	4	50
336	5	70
336	6	70
336	7	80
336	8	50
336	9	80
336	10	50
336	11	50
336	12	60
336	13	50
336	14	70
336	15	60
336	16	50
336	17	60
336	18	50
336	19	70
336	20	60
336	21	50
336	22	80
336	23	80
336	24	60
336	25	50
336	26	60
336	27	60
336	28	60
336	29	50
336	30	80
336	31	60
336	32	60
336	33	60
336	34	50
336	35	80
336	36	80
337	1	80
337	2	70
337	3	70
337	4	70
337	5	50
337	6	70
337	7	60
337	8	50
337	9	60
337	10	50
337	11	50
337	12	60
337	13	50
337	14	50
337	15	60
337	16	50
337	17	60
337	18	50
337	19	50
337	20	80
337	21	50
337	22	80
337	23	60
337	24	80
337	25	50
337	26	60
337	27	60
337	28	80
337	29	50
337	30	60
337	31	60
337	32	60
337	33	80
337	34	50
337	35	60
337	36	60
338	1	70
338	2	50
338	3	70
338	4	50
338	5	50
338	6	70
338	7	50
338	8	70
338	9	50
338	10	50
338	11	50
338	12	50
338	13	50
338	14	50
338	15	50
338	16	50
338	17	50
338	18	50
338	19	50
338	20	50
338	21	50
338	22	70
338	23	50
338	24	50
338	25	50
338	26	50
338	27	70
338	28	70
338	29	50
338	30	70
338	31	50
338	32	50
338	33	50
338	34	70
338	35	50
338	36	50
339	1	50
339	2	50
339	3	50
339	4	50
339	5	70
339	6	70
339	7	70
339	8	50
339	9	70
339	10	50
339	11	50
339	12	50
339	13	50
339	14	70
339	15	50
339	16	50
339	17	50
339	18	50
339	19	70
339	20	50
339	21	50
339	22	70
339	23	70
339	24	50
339	25	50
339	26	50
339	27	50
339	28	50
339	29	50
339	30	70
339	31	50
339	32	50
339	33	50
339	34	50
339	35	70
339	36	70
340	1	80
340	2	70
340	3	70
340	4	70
340	5	50
340	6	70
340	7	60
340	8	50
340	9	60
340	10	70
340	11	70
340	12	60
340	13	50
340	14	50
340	15	60
340	16	50
340	17	60
340	18	50
340	19	50
340	20	80
340	21	70
340	22	80
340	23	60
340	24	80
340	25	50
340	26	60
340	27	80
340	28	100
340	29	50
340	30	60
340	31	60
340	32	60
340	33	80
340	34	50
340	35	60
340	36	60
341	1	60
341	2	50
341	3	50
341	4	50
341	5	50
341	6	50
341	7	80
341	8	50
341	9	60
341	10	50
341	11	50
341	12	60
341	13	50
341	14	70
341	15	60
341	16	50
341	17	80
341	18	70
341	19	70
341	20	60
341	21	50
341	22	60
341	23	80
341	24	80
341	25	50
341	26	60
341	27	60
341	28	60
341	29	50
341	30	60
341	31	80
341	32	60
341	33	80
341	34	50
341	35	60
341	36	80
342	1	80
342	2	70
342	3	70
342	4	70
342	5	50
342	6	70
342	7	60
342	8	50
342	9	60
342	10	70
342	11	70
342	12	60
342	13	50
342	14	50
342	15	60
342	16	50
342	17	60
342	18	50
342	19	50
342	20	80
342	21	70
342	22	80
342	23	60
342	24	80
342	25	50
342	26	60
342	27	80
342	28	100
342	29	50
342	30	60
342	31	60
342	32	60
342	33	80
342	34	50
342	35	60
342	36	60
343	1	70
343	2	50
343	3	70
343	4	50
343	5	50
343	6	50
343	7	70
343	8	50
343	9	70
343	10	50
343	11	50
343	12	50
343	13	50
343	14	70
343	15	50
343	16	70
343	17	70
343	18	70
343	19	50
343	20	50
343	21	50
343	22	50
343	23	70
343	24	70
343	25	50
343	26	50
343	27	70
343	28	70
343	29	50
343	30	50
343	31	70
343	32	50
343	33	50
343	34	50
343	35	70
343	36	70
344	1	80
344	2	50
344	3	70
344	4	50
344	5	50
344	6	50
344	7	80
344	8	50
344	9	80
344	10	50
344	11	50
344	12	60
344	13	50
344	14	70
344	15	60
344	16	70
344	17	80
344	18	70
344	19	50
344	20	60
344	21	50
344	22	60
344	23	80
344	24	80
344	25	50
344	26	60
344	27	80
344	28	80
344	29	50
344	30	60
344	31	80
344	32	60
344	33	60
344	34	50
344	35	80
344	36	80
345	1	70
345	2	70
345	3	70
345	4	70
345	5	50
345	6	70
345	7	50
345	8	50
345	9	50
345	10	50
345	11	50
345	12	50
345	13	50
345	14	50
345	15	50
345	16	50
345	17	50
345	18	50
345	19	50
345	20	70
345	21	50
345	22	70
345	23	50
345	24	70
345	25	50
345	26	50
345	27	50
345	28	70
345	29	50
345	30	50
345	31	50
345	32	50
345	33	70
345	34	50
345	35	50
345	36	50
346	1	70
346	2	50
346	3	70
346	4	50
346	5	50
346	6	50
346	7	70
346	8	50
346	9	70
346	10	70
346	11	70
346	12	50
346	13	50
346	14	70
346	15	50
346	16	70
346	17	70
346	18	70
346	19	50
346	20	50
346	21	70
346	22	50
346	23	70
346	24	70
346	25	50
346	26	50
346	27	90
346	28	90
346	29	50
346	30	50
346	31	70
346	32	50
346	33	50
346	34	50
346	35	70
346	36	70
347	1	70
347	2	50
347	3	70
347	4	50
347	5	50
347	6	70
347	7	50
347	8	70
347	9	70
347	10	50
347	11	50
347	12	70
347	13	50
347	14	50
347	15	70
347	16	50
347	17	50
347	18	50
347	19	50
347	20	50
347	21	50
347	22	70
347	23	50
347	24	50
347	25	50
347	26	50
347	27	70
347	28	70
347	29	50
347	30	70
347	31	50
347	32	70
347	33	50
347	34	90
347	35	50
347	36	70
348	1	60
348	2	50
348	3	50
348	4	50
348	5	50
348	6	50
348	7	60
348	8	50
348	9	60
348	10	50
348	11	50
348	12	60
348	13	50
348	14	50
348	15	60
348	16	50
348	17	60
348	18	50
348	19	50
348	20	60
348	21	50
348	22	60
348	23	60
348	24	60
348	25	50
348	26	60
348	27	60
348	28	60
348	29	50
348	30	60
348	31	60
348	32	60
348	33	60
348	34	50
348	35	60
348	36	60
349	1	70
349	2	50
349	3	70
349	4	50
349	5	50
349	6	50
349	7	70
349	8	50
349	9	70
349	10	50
349	11	50
349	12	50
349	13	50
349	14	70
349	15	50
349	16	70
349	17	70
349	18	70
349	19	50
349	20	50
349	21	50
349	22	50
349	23	70
349	24	70
349	25	50
349	26	50
349	27	70
349	28	70
349	29	50
349	30	50
349	31	70
349	32	50
349	33	50
349	34	50
349	35	70
349	36	70
350	1	80
350	2	50
350	3	70
350	4	50
350	5	50
350	6	50
350	7	80
350	8	50
350	9	80
350	10	70
350	11	70
350	12	60
350	13	50
350	14	70
350	15	60
350	16	70
350	17	80
350	18	70
350	19	50
350	20	60
350	21	70
350	22	60
350	23	80
350	24	80
350	25	50
350	26	60
350	27	100
350	28	100
350	29	50
350	30	60
350	31	80
350	32	60
350	33	60
350	34	50
350	35	80
350	36	80
351	1	70
351	2	70
351	3	70
351	4	70
351	5	50
351	6	70
351	7	50
351	8	50
351	9	50
351	10	70
351	11	70
351	12	50
351	13	50
351	14	50
351	15	50
351	16	50
351	17	50
351	18	50
351	19	50
351	20	70
351	21	70
351	22	70
351	23	50
351	24	70
351	25	50
351	26	50
351	27	70
351	28	90
351	29	50
351	30	50
351	31	50
351	32	50
351	33	70
351	34	50
351	35	50
351	36	50
352	1	70
352	2	50
352	3	70
352	4	50
352	5	50
352	6	70
352	7	70
352	8	50
352	9	70
352	10	50
352	11	50
352	12	50
352	13	50
352	14	70
352	15	50
352	16	70
352	17	70
352	18	70
352	19	70
352	20	50
352	21	50
352	22	70
352	23	70
352	24	70
352	25	50
352	26	70
352	27	70
352	28	70
352	29	50
352	30	50
352	31	70
352	32	50
352	33	50
352	34	50
352	35	70
352	36	70
353	1	80
353	2	50
353	3	70
353	4	50
353	5	50
353	6	70
353	7	60
353	8	70
353	9	60
353	10	70
353	11	70
353	12	60
353	13	50
353	14	50
353	15	60
353	16	50
353	17	60
353	18	50
353	19	50
353	20	60
353	21	70
353	22	80
353	23	60
353	24	60
353	25	50
353	26	60
353	27	100
353	28	100
353	29	50
353	30	80
353	31	60
353	32	60
353	33	60
353	34	70
353	35	60
353	36	60
354	1	80
354	2	50
354	3	70
354	4	50
354	5	50
354	6	70
354	7	60
354	8	70
354	9	60
354	10	70
354	11	70
354	12	60
354	13	50
354	14	50
354	15	60
354	16	50
354	17	60
354	18	50
354	19	50
354	20	60
354	21	70
354	22	80
354	23	60
354	24	60
354	25	50
354	26	60
354	27	100
354	28	100
354	29	50
354	30	80
354	31	60
354	32	60
354	33	60
354	34	70
354	35	60
354	36	60
355	1	50
355	2	50
355	3	50
355	4	50
355	5	70
355	6	70
355	7	70
355	8	50
355	9	90
355	10	50
355	11	50
355	12	70
355	13	50
355	14	70
355	15	70
355	16	50
355	17	50
355	18	50
355	19	70
355	20	50
355	21	50
355	22	70
355	23	70
355	24	50
355	25	50
355	26	50
355	27	50
355	28	50
355	29	50
355	30	70
355	31	50
355	32	70
355	33	50
355	34	70
355	35	70
355	36	90
356	1	80
356	2	70
356	3	70
356	4	70
356	5	50
356	6	70
356	7	60
356	8	50
356	9	60
356	10	70
356	11	70
356	12	60
356	13	50
356	14	50
356	15	60
356	16	50
356	17	60
356	18	50
356	19	50
356	20	80
356	21	70
356	22	80
356	23	60
356	24	80
356	25	50
356	26	60
356	27	80
356	28	100
356	29	50
356	30	60
356	31	60
356	32	60
356	33	80
356	34	50
356	35	60
356	36	60
357	1	80
357	2	50
357	3	70
357	4	50
357	5	90
357	6	70
357	7	100
357	8	70
357	9	80
357	10	50
357	11	50
357	12	60
357	13	70
357	14	90
357	15	60
357	16	70
357	17	80
357	18	70
357	19	70
357	20	80
357	21	50
357	22	80
357	23	80
357	24	80
357	25	50
357	26	60
357	27	60
357	28	60
357	29	50
357	30	100
357	31	60
357	32	60
357	33	60
357	34	50
357	35	80
357	36	80
358	1	80
358	2	50
358	3	70
358	4	50
358	5	50
358	6	90
358	7	60
358	8	70
358	9	60
358	10	50
358	11	50
358	12	60
358	13	50
358	14	50
358	15	60
358	16	50
358	17	60
358	18	50
358	19	70
358	20	60
358	21	50
358	22	100
358	23	60
358	24	60
358	25	50
358	26	80
358	27	80
358	28	80
358	29	50
358	30	80
358	31	60
358	32	60
358	33	60
358	34	70
358	35	60
358	36	60
359	1	60
359	2	50
359	3	50
359	4	50
359	5	70
359	6	70
359	7	80
359	8	50
359	9	80
359	10	50
359	11	50
359	12	60
359	13	50
359	14	70
359	15	60
359	16	50
359	17	60
359	18	50
359	19	70
359	20	60
359	21	50
359	22	80
359	23	80
359	24	60
359	25	50
359	26	60
359	27	60
359	28	60
359	29	50
359	30	80
359	31	60
359	32	60
359	33	60
359	34	50
359	35	80
359	36	80
360	1	50
360	2	50
360	3	50
360	4	50
360	5	50
360	6	50
360	7	70
360	8	50
360	9	50
360	10	70
360	11	70
360	12	50
360	13	50
360	14	70
360	15	50
360	16	50
360	17	70
360	18	70
360	19	70
360	20	50
360	21	70
360	22	50
360	23	70
360	24	70
360	25	50
360	26	50
360	27	70
360	28	70
360	29	50
360	30	50
360	31	70
360	32	50
360	33	70
360	34	50
360	35	50
360	36	70
361	1	80
361	2	50
361	3	70
361	4	50
361	5	50
361	6	70
361	7	60
361	8	70
361	9	60
361	10	50
361	11	50
361	12	60
361	13	50
361	14	50
361	15	60
361	16	50
361	17	60
361	18	50
361	19	50
361	20	60
361	21	50
361	22	80
361	23	60
361	24	60
361	25	50
361	26	60
361	27	80
361	28	80
361	29	50
361	30	80
361	31	60
361	32	60
361	33	60
361	34	70
361	35	60
361	36	60
362	1	60
362	2	50
362	3	50
362	4	50
362	5	70
362	6	70
362	7	80
362	8	50
362	9	80
362	10	50
362	11	50
362	12	60
362	13	50
362	14	70
362	15	60
362	16	50
362	17	60
362	18	50
362	19	70
362	20	60
362	21	50
362	22	80
362	23	80
362	24	60
362	25	50
362	26	60
362	27	60
362	28	60
362	29	50
362	30	80
362	31	60
362	32	60
362	33	60
362	34	50
362	35	80
362	36	80
363	1	70
363	2	70
363	3	70
363	4	70
363	5	50
363	6	70
363	7	50
363	8	50
363	9	50
363	10	50
363	11	50
363	12	50
363	13	50
363	14	50
363	15	50
363	16	50
363	17	50
363	18	50
363	19	50
363	20	70
363	21	50
363	22	70
363	23	50
363	24	70
363	25	50
363	26	50
363	27	50
363	28	70
363	29	50
363	30	50
363	31	50
363	32	50
363	33	70
363	34	50
363	35	50
363	36	50
364	1	60
364	2	50
364	3	50
364	4	50
364	5	70
364	6	70
364	7	80
364	8	50
364	9	80
364	10	50
364	11	50
364	12	60
364	13	50
364	14	70
364	15	60
364	16	50
364	17	60
364	18	50
364	19	70
364	20	60
364	21	50
364	22	80
364	23	80
364	24	60
364	25	50
364	26	60
364	27	60
364	28	60
364	29	50
364	30	80
364	31	60
364	32	60
364	33	60
364	34	50
364	35	80
364	36	80
365	1	70
365	2	50
365	3	70
365	4	50
365	5	50
365	6	50
365	7	70
365	8	50
365	9	70
365	10	70
365	11	70
365	12	50
365	13	50
365	14	70
365	15	50
365	16	70
365	17	70
365	18	70
365	19	50
365	20	50
365	21	70
365	22	50
365	23	70
365	24	70
365	25	50
365	26	50
365	27	90
365	28	90
365	29	50
365	30	50
365	31	70
365	32	50
365	33	50
365	34	50
365	35	70
365	36	70
366	1	80
366	2	50
366	3	70
366	4	50
366	5	50
366	6	70
366	7	60
366	8	70
366	9	60
366	10	50
366	11	50
366	12	60
366	13	50
366	14	50
366	15	60
366	16	50
366	17	60
366	18	50
366	19	50
366	20	60
366	21	50
366	22	80
366	23	60
366	24	60
366	25	50
366	26	60
366	27	80
366	28	80
366	29	50
366	30	80
366	31	60
366	32	60
366	33	60
366	34	70
366	35	60
366	36	60
367	1	70
367	2	50
367	3	70
367	4	50
367	5	70
367	6	50
367	7	70
367	8	70
367	9	50
367	10	50
367	11	50
367	12	50
367	13	70
367	14	70
367	15	50
367	16	70
367	17	70
367	18	70
367	19	50
367	20	70
367	21	50
367	22	50
367	23	50
367	24	70
367	25	50
367	26	50
367	27	50
367	28	50
367	29	50
367	30	70
367	31	50
367	32	50
367	33	50
367	34	50
367	35	50
367	36	50
368	1	80
368	2	50
368	3	70
368	4	50
368	5	50
368	6	70
368	7	60
368	8	70
368	9	60
368	10	50
368	11	50
368	12	60
368	13	50
368	14	50
368	15	60
368	16	50
368	17	60
368	18	50
368	19	50
368	20	60
368	21	50
368	22	80
368	23	60
368	24	60
368	25	50
368	26	60
368	27	80
368	28	80
368	29	50
368	30	80
368	31	60
368	32	60
368	33	60
368	34	70
368	35	60
368	36	60
369	1	70
369	2	50
369	3	70
369	4	50
369	5	70
369	6	50
369	7	90
369	8	70
369	9	50
369	10	50
369	11	50
369	12	50
369	13	70
369	14	90
369	15	50
369	16	70
369	17	90
369	18	90
369	19	70
369	20	70
369	21	50
369	22	50
369	23	70
369	24	90
369	25	50
369	26	50
369	27	50
369	28	50
369	29	50
369	30	70
369	31	70
369	32	50
369	33	70
369	34	50
369	35	50
369	36	70
370	1	60
370	2	50
370	3	50
370	4	50
370	5	70
370	6	70
370	7	80
370	8	50
370	9	80
370	10	70
370	11	70
370	12	60
370	13	50
370	14	70
370	15	60
370	16	50
370	17	60
370	18	50
370	19	70
370	20	60
370	21	70
370	22	80
370	23	80
370	24	60
370	25	50
370	26	60
370	27	80
370	28	80
370	29	50
370	30	80
370	31	60
370	32	60
370	33	60
370	34	50
370	35	80
370	36	80
371	1	80
371	2	50
371	3	70
371	4	50
371	5	50
371	6	90
371	7	60
371	8	70
371	9	60
371	10	50
371	11	50
371	12	60
371	13	50
371	14	50
371	15	60
371	16	50
371	17	60
371	18	50
371	19	70
371	20	60
371	21	50
371	22	100
371	23	60
371	24	60
371	25	50
371	26	80
371	27	80
371	28	80
371	29	50
371	30	80
371	31	60
371	32	60
371	33	60
371	34	70
371	35	60
371	36	60
372	1	70
372	2	50
372	3	70
372	4	50
372	5	50
372	6	70
372	7	50
372	8	70
372	9	50
372	10	50
372	11	50
372	12	50
372	13	50
372	14	50
372	15	50
372	16	50
372	17	50
372	18	50
372	19	50
372	20	50
372	21	50
372	22	70
372	23	50
372	24	50
372	25	50
372	26	50
372	27	70
372	28	70
372	29	50
372	30	70
372	31	50
372	32	50
372	33	50
372	34	70
372	35	50
372	36	50
373	1	70
373	2	50
373	3	70
373	4	50
373	5	50
373	6	70
373	7	50
373	8	70
373	9	50
373	10	50
373	11	50
373	12	50
373	13	50
373	14	50
373	15	50
373	16	50
373	17	50
373	18	50
373	19	50
373	20	50
373	21	50
373	22	70
373	23	50
373	24	50
373	25	50
373	26	50
373	27	70
373	28	70
373	29	50
373	30	70
373	31	50
373	32	50
373	33	50
373	34	70
373	35	50
373	36	50
374	1	70
374	2	50
374	3	70
374	4	50
374	5	50
374	6	50
374	7	70
374	8	50
374	9	70
374	10	70
374	11	70
374	12	50
374	13	50
374	14	70
374	15	50
374	16	70
374	17	70
374	18	70
374	19	50
374	20	50
374	21	70
374	22	50
374	23	70
374	24	70
374	25	50
374	26	50
374	27	90
374	28	90
374	29	50
374	30	50
374	31	70
374	32	50
374	33	50
374	34	50
374	35	70
374	36	70
375	1	80
375	2	50
375	3	70
375	4	50
375	5	50
375	6	70
375	7	60
375	8	70
375	9	60
375	10	70
375	11	70
375	12	60
375	13	50
375	14	50
375	15	60
375	16	50
375	17	60
375	18	50
375	19	50
375	20	60
375	21	70
375	22	80
375	23	60
375	24	60
375	25	50
375	26	60
375	27	100
375	28	100
375	29	50
375	30	80
375	31	60
375	32	60
375	33	60
375	34	70
375	35	60
375	36	60
376	1	70
376	2	50
376	3	70
376	4	50
376	5	50
376	6	70
376	7	50
376	8	70
376	9	70
376	10	50
376	11	50
376	12	70
376	13	50
376	14	50
376	15	70
376	16	50
376	17	50
376	18	50
376	19	50
376	20	50
376	21	50
376	22	70
376	23	50
376	24	50
376	25	50
376	26	50
376	27	70
376	28	70
376	29	50
376	30	70
376	31	50
376	32	70
376	33	50
376	34	90
376	35	50
376	36	70
377	1	70
377	2	70
377	3	70
377	4	70
377	5	50
377	6	70
377	7	50
377	8	50
377	9	50
377	10	70
377	11	70
377	12	50
377	13	50
377	14	50
377	15	50
377	16	50
377	17	50
377	18	50
377	19	50
377	20	70
377	21	70
377	22	70
377	23	50
377	24	70
377	25	50
377	26	50
377	27	70
377	28	90
377	29	50
377	30	50
377	31	50
377	32	50
377	33	70
377	34	50
377	35	50
377	36	50
378	1	50
378	2	50
378	3	50
378	4	50
378	5	50
378	6	50
378	7	70
378	8	50
378	9	50
378	10	50
378	11	50
378	12	50
378	13	50
378	14	70
378	15	50
378	16	50
378	17	70
378	18	70
378	19	70
378	20	50
378	21	50
378	22	50
378	23	70
378	24	70
378	25	50
378	26	50
378	27	50
378	28	50
378	29	50
378	30	50
378	31	70
378	32	50
378	33	70
378	34	50
378	35	50
378	36	70
379	1	80
379	2	70
379	3	70
379	4	70
379	5	50
379	6	70
379	7	60
379	8	50
379	9	60
379	10	50
379	11	50
379	12	60
379	13	50
379	14	50
379	15	60
379	16	50
379	17	60
379	18	50
379	19	50
379	20	80
379	21	50
379	22	80
379	23	60
379	24	80
379	25	50
379	26	60
379	27	60
379	28	80
379	29	50
379	30	60
379	31	60
379	32	60
379	33	80
379	34	50
379	35	60
379	36	60
380	1	50
380	2	50
380	3	50
380	4	50
380	5	70
380	6	70
380	7	70
380	8	50
380	9	70
380	10	50
380	11	50
380	12	50
380	13	50
380	14	70
380	15	50
380	16	50
380	17	50
380	18	50
380	19	70
380	20	50
380	21	50
380	22	70
380	23	70
380	24	50
380	25	50
380	26	50
380	27	50
380	28	50
380	29	50
380	30	70
380	31	50
380	32	50
380	33	50
380	34	50
380	35	70
380	36	70
381	1	70
381	2	50
381	3	70
381	4	50
381	5	50
381	6	50
381	7	70
381	8	50
381	9	70
381	10	70
381	11	70
381	12	50
381	13	50
381	14	70
381	15	50
381	16	70
381	17	70
381	18	70
381	19	50
381	20	50
381	21	70
381	22	50
381	23	70
381	24	70
381	25	50
381	26	50
381	27	90
381	28	90
381	29	50
381	30	50
381	31	70
381	32	50
381	33	50
381	34	50
381	35	70
381	36	70
382	1	60
382	2	50
382	3	50
382	4	50
382	5	70
382	6	70
382	7	80
382	8	50
382	9	80
382	10	50
382	11	50
382	12	60
382	13	50
382	14	70
382	15	60
382	16	50
382	17	60
382	18	50
382	19	70
382	20	60
382	21	50
382	22	80
382	23	80
382	24	60
382	25	50
382	26	60
382	27	60
382	28	60
382	29	50
382	30	80
382	31	60
382	32	60
382	33	60
382	34	50
382	35	80
382	36	80
383	1	70
383	2	70
383	3	70
383	4	70
383	5	50
383	6	70
383	7	50
383	8	50
383	9	50
383	10	50
383	11	50
383	12	50
383	13	50
383	14	50
383	15	50
383	16	50
383	17	50
383	18	50
383	19	50
383	20	70
383	21	50
383	22	70
383	23	50
383	24	70
383	25	50
383	26	50
383	27	50
383	28	70
383	29	50
383	30	50
383	31	50
383	32	50
383	33	70
383	34	50
383	35	50
383	36	50
384	1	60
384	2	50
384	3	50
384	4	50
384	5	70
384	6	70
384	7	80
384	8	50
384	9	80
384	10	70
384	11	70
384	12	60
384	13	50
384	14	70
384	15	60
384	16	50
384	17	60
384	18	50
384	19	70
384	20	60
384	21	70
384	22	80
384	23	80
384	24	60
384	25	50
384	26	60
384	27	80
384	28	80
384	29	50
384	30	80
384	31	60
384	32	60
384	33	60
384	34	50
384	35	80
384	36	80
385	1	100
385	2	50
385	3	90
385	4	50
385	5	70
385	6	50
385	7	100
385	8	70
385	9	80
385	10	50
385	11	50
385	12	60
385	13	70
385	14	90
385	15	60
385	16	90
385	17	100
385	18	90
385	19	50
385	20	80
385	21	50
385	22	60
385	23	80
385	24	100
385	25	50
385	26	60
385	27	80
385	28	80
385	29	50
385	30	80
385	31	80
385	32	60
385	33	60
385	34	50
385	35	80
385	36	80
386	1	70
386	2	70
386	3	70
386	4	70
386	5	50
386	6	90
386	7	50
386	8	50
386	9	50
386	10	50
386	11	50
386	12	50
386	13	50
386	14	50
386	15	50
386	16	50
386	17	50
386	18	50
386	19	70
386	20	70
386	21	50
386	22	90
386	23	50
386	24	70
386	25	50
386	26	70
386	27	50
386	28	70
386	29	50
386	30	50
386	31	50
386	32	50
386	33	70
386	34	50
386	35	50
386	36	50
387	1	80
387	2	70
387	3	70
387	4	70
387	5	50
387	6	70
387	7	60
387	8	50
387	9	60
387	10	50
387	11	50
387	12	60
387	13	50
387	14	50
387	15	60
387	16	50
387	17	60
387	18	50
387	19	50
387	20	80
387	21	50
387	22	80
387	23	60
387	24	80
387	25	50
387	26	60
387	27	60
387	28	80
387	29	50
387	30	60
387	31	60
387	32	60
387	33	80
387	34	50
387	35	60
387	36	60
388	1	80
388	2	70
388	3	70
388	4	70
388	5	50
388	6	70
388	7	60
388	8	50
388	9	60
388	10	50
388	11	50
388	12	60
388	13	50
388	14	50
388	15	60
388	16	50
388	17	60
388	18	50
388	19	50
388	20	80
388	21	50
388	22	80
388	23	60
388	24	80
388	25	50
388	26	60
388	27	60
388	28	80
388	29	50
388	30	60
388	31	60
388	32	60
388	33	80
388	34	50
388	35	60
388	36	60
389	1	70
389	2	50
389	3	70
389	4	50
389	5	50
389	6	70
389	7	50
389	8	70
389	9	50
389	10	50
389	11	50
389	12	50
389	13	50
389	14	50
389	15	50
389	16	50
389	17	50
389	18	50
389	19	50
389	20	50
389	21	50
389	22	70
389	23	50
389	24	50
389	25	50
389	26	50
389	27	70
389	28	70
389	29	50
389	30	70
389	31	50
389	32	50
389	33	50
389	34	70
389	35	50
389	36	50
390	1	70
390	2	50
390	3	70
390	4	50
390	5	50
390	6	70
390	7	50
390	8	70
390	9	50
390	10	50
390	11	50
390	12	50
390	13	50
