p	r	C_pr
117	22	110
117	23	70
117	24	70
117	25	70
117	26	130
117	27	70
117	28	90
117	29	40
117	30	50
117	31	20
117	32	90
117	33	110
117	34	60
117	35	50
117	36	50
117	37	40
117	38	20
117	39	110
117	40	50
118	1	70
118	2	110
118	3	90
118	4	90
118	5	90
118	6	40
118	7	70
118	8	50
118	9	70
118	10	90
118	11	90
118	12	0
118	13	110
118	14	70
118	15	90
118	16	130
118	17	70
118	18	90
118	19	50
118	20	50
118	21	110
118	22	110
118	23	40
118	24	70
118	25	70
118	26	110
118	27	90
118	28	70
118	29	110
118	30	50
118	31	70
118	32	40
118	33	80
118	34	110
118	35	50
118	36	50
118	37	90
118	38	70
118	39	60
118	40	70
119	1	50
119	2	90
119	3	90
119	4	130
119	5	100
119	6	50
119	7	80
119	8	90
119	9	90
119	10	90
119	11	90
119	12	10
119	13	130
119	14	50
119	15	70
119	16	100
119	17	60
119	18	50
119	19	50
119	20	70
119	21	120
119	22	90
119	23	0
119	24	100
119	25	50
119	26	110
119	27	50
119	28	120
119	29	70
119	30	70
119	31	50
119	32	60
119	33	50
119	34	100
119	35	80
119	36	70
119	37	70
119	38	80
119	39	50
119	40	70
120	1	50
120	2	70
120	3	90
120	4	70
120	5	100
120	6	80
120	7	80
120	8	30
120	9	50
120	10	100
120	11	90
120	12	80
120	13	90
120	14	50
120	15	70
120	16	100
120	17	10
120	18	80
120	19	80
120	20	50
120	21	100
120	22	110
120	23	80
120	24	100
120	25	50
120	26	90
120	27	80
120	28	120
120	29	20
120	30	80
120	31	0
120	32	70
120	33	80
120	34	50
120	35	80
120	36	60
120	37	0
120	38	30
120	39	60
120	40	90
121	1	70
121	2	70
121	3	90
121	4	70
121	5	80
121	6	50
121	7	80
121	8	80
121	9	70
121	10	80
121	11	70
121	12	10
121	13	90
121	14	70
121	15	70
121	16	80
121	17	80
121	18	80
121	19	60
121	20	50
121	21	80
121	22	70
121	23	30
121	24	80
121	25	70
121	26	90
121	27	80
121	28	80
121	29	90
121	30	80
121	31	70
121	32	20
121	33	50
121	34	80
121	35	80
121	36	80
121	37	70
121	38	60
121	39	50
121	40	70
122	1	70
122	2	70
122	3	90
122	4	50
122	5	70
122	6	20
122	7	90
122	8	70
122	9	50
122	10	90
122	11	70
122	12	0
122	13	90
122	14	70
122	15	70
122	16	110
122	17	70
122	18	90
122	19	50
122	20	50
122	21	110
122	22	110
122	23	20
122	24	90
122	25	50
122	26	70
122	27	90
122	28	90
122	29	70
122	30	70
122	31	70
122	32	20
122	33	20
122	34	90
122	35	70
122	36	70
122	37	70
122	38	50
122	39	20
122	40	90
123	1	70
123	2	70
123	3	90
123	4	90
123	5	80
123	6	100
123	7	80
123	8	10
123	9	70
123	10	100
123	11	70
123	12	60
123	13	90
123	14	70
123	15	50
123	16	120
123	17	30
123	18	100
123	19	60
123	20	50
123	21	100
123	22	90
123	23	80
123	24	60
123	25	50
123	26	70
123	27	100
123	28	60
123	29	40
123	30	60
123	31	20
123	32	70
123	33	120
123	34	70
123	35	60
123	36	60
123	37	40
123	38	30
123	39	120
123	40	70
124	1	70
124	2	90
124	3	90
124	4	90
124	5	80
124	6	50
124	7	80
124	8	70
124	9	50
124	10	110
124	11	70
124	12	10
124	13	110
124	14	70
124	15	70
124	16	140
124	17	80
124	18	90
124	19	50
124	20	50
124	21	120
124	22	130
124	23	20
124	24	100
124	25	50
124	26	90
124	27	90
124	28	120
124	29	70
124	30	70
124	31	70
124	32	20
124	33	50
124	34	140
124	35	80
124	36	50
124	37	90
124	38	80
124	39	50
124	40	90
125	1	50
125	2	70
125	3	90
125	4	90
125	5	80
125	6	30
125	7	80
125	8	70
125	9	70
125	10	90
125	11	70
125	12	10
125	13	90
125	14	50
125	15	70
125	16	100
125	17	60
125	18	70
125	19	50
125	20	70
125	21	100
125	22	110
125	23	20
125	24	100
125	25	50
125	26	90
125	27	70
125	28	120
125	29	70
125	30	70
125	31	50
125	32	40
125	33	30
125	34	100
125	35	80
125	36	50
125	37	50
125	38	60
125	39	10
125	40	90
126	1	70
126	2	70
126	3	90
126	4	130
126	5	90
126	6	110
126	7	70
126	8	20
126	9	90
126	10	90
126	11	90
126	12	70
126	13	90
126	14	70
126	15	50
126	16	110
126	17	20
126	18	90
126	19	70
126	20	70
126	21	90
126	22	110
126	23	70
126	24	50
126	25	50
126	26	90
126	27	90
126	28	70
126	29	40
126	30	50
126	31	20
126	32	90
126	33	110
126	34	80
126	35	50
126	36	50
126	37	40
126	38	40
126	39	110
126	40	70
127	1	80
127	2	50
127	3	60
127	4	100
127	5	80
127	6	50
127	7	60
127	8	80
127	9	70
127	10	60
127	11	70
127	12	30
127	13	60
127	14	80
127	15	60
127	16	80
127	17	80
127	18	80
127	19	80
127	20	80
127	21	60
127	22	90
127	23	10
127	24	60
127	25	60
127	26	70
127	27	80
127	28	80
127	29	50
127	30	60
127	31	80
127	32	20
127	33	10
127	34	100
127	35	60
127	36	60
127	37	70
127	38	80
127	39	30
127	40	60
128	1	70
128	2	50
128	3	70
128	4	70
128	5	50
128	6	90
128	7	70
128	8	40
128	9	50
128	10	70
128	11	50
128	12	50
128	13	70
128	14	70
128	15	50
128	16	70
128	17	20
128	18	70
128	19	50
128	20	50
128	21	70
128	22	90
128	23	50
128	24	70
128	25	50
128	26	70
128	27	70
128	28	90
128	29	0
128	30	70
128	31	20
128	32	50
128	33	50
128	34	40
128	35	70
128	36	70
128	37	20
128	38	0
128	39	70
128	40	70
129	1	60
129	2	70
129	3	100
129	4	120
129	5	100
129	6	100
129	7	60
129	8	30
129	9	90
129	10	80
129	11	90
129	12	60
129	13	120
129	14	60
129	15	80
129	16	80
129	17	10
129	18	60
129	19	60
129	20	80
129	21	80
129	22	90
129	23	60
129	24	100
129	25	60
129	26	110
129	27	60
129	28	120
129	29	20
129	30	80
129	31	10
129	32	110
129	33	80
129	34	30
129	35	80
129	36	60
129	37	0
129	38	10
129	39	80
129	40	80
130	1	70
130	2	70
130	3	90
130	4	90
130	5	100
130	6	70
130	7	80
130	8	100
130	9	70
130	10	80
130	11	90
130	12	10
130	13	110
130	14	70
130	15	70
130	16	100
130	17	80
130	18	80
130	19	60
130	20	50
130	21	100
130	22	110
130	23	10
130	24	100
130	25	50
130	26	110
130	27	80
130	28	120
130	29	70
130	30	80
130	31	70
130	32	40
130	33	30
130	34	100
130	35	80
130	36	80
130	37	70
130	38	60
130	39	50
130	40	70
131	1	70
131	2	90
131	3	110
131	4	90
131	5	100
131	6	100
131	7	100
131	8	30
131	9	70
131	10	120
131	11	90
131	12	60
131	13	130
131	14	70
131	15	70
131	16	140
131	17	30
131	18	100
131	19	60
131	20	50
131	21	140
131	22	110
131	23	80
131	24	100
131	25	50
131	26	90
131	27	100
131	28	100
131	29	40
131	30	80
131	31	20
131	32	90
131	33	120
131	34	70
131	35	80
131	36	80
131	37	40
131	38	30
131	39	120
131	40	90
132	1	50
132	2	50
132	3	70
132	4	50
132	5	80
132	6	10
132	7	60
132	8	50
132	9	50
132	10	70
132	11	70
132	12	30
132	13	70
132	14	50
132	15	50
132	16	60
132	17	60
132	18	50
132	19	70
132	20	50
132	21	60
132	22	50
132	23	0
132	24	80
132	25	50
132	26	50
132	27	50
132	28	80
132	29	50
132	30	70
132	31	50
132	32	0
132	33	10
132	34	60
132	35	80
132	36	50
132	37	50
132	38	80
132	39	10
132	40	70
133	1	70
133	2	50
133	3	90
133	4	90
133	5	80
133	6	120
133	7	80
133	8	30
133	9	70
133	10	80
133	11	70
133	12	60
133	13	70
133	14	70
133	15	50
133	16	100
133	17	30
133	18	100
133	19	60
133	20	50
133	21	80
133	22	110
133	23	80
133	24	60
133	25	50
133	26	90
133	27	100
133	28	80
133	29	40
133	30	60
133	31	20
133	32	70
133	33	100
133	34	70
133	35	60
133	36	60
133	37	20
133	38	10
133	39	100
133	40	70
134	1	70
134	2	90
134	3	70
134	4	90
134	5	100
134	6	30
134	7	80
134	8	60
134	9	70
134	10	100
134	11	90
134	12	30
134	13	90
134	14	70
134	15	70
134	16	140
134	17	80
134	18	100
134	19	80
134	20	70
134	21	120
134	22	110
134	23	30
134	24	80
134	25	50
134	26	70
134	27	100
134	28	80
134	29	70
134	30	60
134	31	70
134	32	40
134	33	50
134	34	120
134	35	60
134	36	60
134	37	90
134	38	100
134	39	50
134	40	70
135	1	50
135	2	50
135	3	90
135	4	90
135	5	100
135	6	50
135	7	60
135	8	80
135	9	70
135	10	80
135	11	90
135	12	30
135	13	90
135	14	50
135	15	50
135	16	60
135	17	60
135	18	60
135	19	80
135	20	50
135	21	60
135	22	70
135	23	10
135	24	80
135	25	50
135	26	90
135	27	60
135	28	100
135	29	70
135	30	80
135	31	50
135	32	20
135	33	30
135	34	80
135	35	80
135	36	60
135	37	50
135	38	80
135	39	30
135	40	70
136	1	70
136	2	90
136	3	70
136	4	70
136	5	70
136	6	90
136	7	70
136	8	20
136	9	50
136	10	70
136	11	70
136	12	50
136	13	70
136	14	70
136	15	90
136	16	110
136	17	20
136	18	90
136	19	50
136	20	50
136	21	90
136	22	130
136	23	90
136	24	70
136	25	70
136	26	110
136	27	90
136	28	90
136	29	40
136	30	50
136	31	20
136	32	70
136	33	90
136	34	60
136	35	50
136	36	50
136	37	20
136	38	0
136	39	70
136	40	70
137	1	70
137	2	70
137	3	70
137	4	110
137	5	80
137	6	120
137	7	80
137	8	50
137	9	70
137	10	80
137	11	70
137	12	60
137	13	90
137	14	70
137	15	50
137	16	100
137	17	30
137	18	80
137	19	60
137	20	50
137	21	100
137	22	90
137	23	60
137	24	60
137	25	50
137	26	90
137	27	80
137	28	80
137	29	20
137	30	60
137	31	20
137	32	70
137	33	100
137	34	70
137	35	60
137	36	80
137	37	40
137	38	30
137	39	120
137	40	50
138	1	70
138	2	70
138	3	70
138	4	90
138	5	100
138	6	70
138	7	80
138	8	100
138	9	70
138	10	60
138	11	90
138	12	10
138	13	90
138	14	70
138	15	70
138	16	100
138	17	80
138	18	80
138	19	60
138	20	50
138	21	100
138	22	110
138	23	10
138	24	80
138	25	50
138	26	110
138	27	80
138	28	100
138	29	70
138	30	60
138	31	70
138	32	40
138	33	30
138	34	100
138	35	60
138	36	80
138	37	70
138	38	60
138	39	50
138	40	50
139	1	70
139	2	90
139	3	90
139	4	110
139	5	100
139	6	120
139	7	80
139	8	50
139	9	70
139	10	100
139	11	90
139	12	60
139	13	130
139	14	70
139	15	70
139	16	120
139	17	30
139	18	80
139	19	60
139	20	50
139	21	120
139	22	110
139	23	60
139	24	100
139	25	50
139	26	110
139	27	80
139	28	120
139	29	20
139	30	80
139	31	20
139	32	90
139	33	100
139	34	70
139	35	80
139	36	80
139	37	40
139	38	30
139	39	120
139	40	70
140	1	70
140	2	50
140	3	70
140	4	70
140	5	50
140	6	40
140	7	90
140	8	90
140	9	50
140	10	70
140	11	50
140	12	0
140	13	50
140	14	70
140	15	50
140	16	90
140	17	70
140	18	90
140	19	50
140	20	50
140	21	90
140	22	110
140	23	20
140	24	50
140	25	50
140	26	70
140	27	90
140	28	70
140	29	70
140	30	50
140	31	70
140	32	0
140	33	20
140	34	110
140	35	50
140	36	70
140	37	70
140	38	50
140	39	20
140	40	70
141	1	70
141	2	70
141	3	110
141	4	90
141	5	100
141	6	70
141	7	100
141	8	90
141	9	70
141	10	90
141	11	90
141	12	10
141	13	110
141	14	70
141	15	70
141	16	120
141	17	80
141	18	90
141	19	50
141	20	50
141	21	120
141	22	130
141	23	20
141	24	100
141	25	50
141	26	110
141	27	90
141	28	120
141	29	90
141	30	70
141	31	70
141	32	40
141	33	50
141	34	120
141	35	80
141	36	70
141	37	70
141	38	60
141	39	50
141	40	90
142	1	70
142	2	90
142	3	90
142	4	90
142	5	100
142	6	70
142	7	80
142	8	70
142	9	70
142	10	70
142	11	90
142	12	10
142	13	90
142	14	70
142	15	90
142	16	120
142	17	80
142	18	90
142	19	50
142	20	50
142	21	100
142	22	130
142	23	40
142	24	80
142	25	70
142	26	130
142	27	90
142	28	100
142	29	110
142	30	50
142	31	70
142	32	40
142	33	70
142	34	120
142	35	60
142	36	50
142	37	70
142	38	60
142	39	50
142	40	70
143	1	70
143	2	110
143	3	90
143	4	90
143	5	90
143	6	40
143	7	70
143	8	70
143	9	70
143	10	90
143	11	90
143	12	0
143	13	130
143	14	70
143	15	90
143	16	110
143	17	70
143	18	70
143	19	50
143	20	50
143	21	110
143	22	90
143	23	20
143	24	90
143	25	70
143	26	110
143	27	70
143	28	90
143	29	90
143	30	70
143	31	70
143	32	40
143	33	60
143	34	90
143	35	70
143	36	70
143	37	90
143	38	70
143	39	60
143	40	70
144	1	50
144	2	70
144	3	90
144	4	90
144	5	90
144	6	20
144	7	50
144	8	50
144	9	70
144	10	90
144	11	90
144	12	20
144	13	110
144	14	50
144	15	50
144	16	70
144	17	50
144	18	50
144	19	70
144	20	50
144	21	70
144	22	50
144	23	0
144	24	70
144	25	50
144	26	70
144	27	50
144	28	70
144	29	70
144	30	70
144	31	50
144	32	20
144	33	40
144	34	70
144	35	70
144	36	50
144	37	70
144	38	90
144	39	40
144	40	70
145	1	70
145	2	50
145	3	90
145	4	110
145	5	100
145	6	70
145	7	80
145	8	70
145	9	90
145	10	70
145	11	90
145	12	30
145	13	70
145	14	70
145	15	50
145	16	100
145	17	80
145	18	90
145	19	70
145	20	70
145	21	80
145	22	110
145	23	20
145	24	60
145	25	50
145	26	90
145	27	90
145	28	80
145	29	90
145	30	50
145	31	70
145	32	40
145	33	50
145	34	120
145	35	60
145	36	50
145	37	70
145	38	80
145	39	50
145	40	70
146	1	80
146	2	90
146	3	80
146	4	100
146	5	100
146	6	80
146	7	80
146	8	10
146	9	70
146	10	100
146	11	90
146	12	80
146	13	100
146	14	80
146	15	80
146	16	140
146	17	30
146	18	100
146	19	80
146	20	80
146	21	120
146	22	110
146	23	80
146	24	80
146	25	60
146	26	70
146	27	100
146	28	80
146	29	20
146	30	60
146	31	30
146	32	90
146	33	100
146	34	70
146	35	60
146	36	60
146	37	40
146	38	50
146	39	100
146	40	80
147	1	50
147	2	90
147	3	90
147	4	130
147	5	100
147	6	50
147	7	80
147	8	90
147	9	90
147	10	90
147	11	90
147	12	10
147	13	130
147	14	50
147	15	70
147	16	100
147	17	60
147	18	50
147	19	50
147	20	70
147	21	120
147	22	90
147	23	0
147	24	100
147	25	50
147	26	110
147	27	50
147	28	120
147	29	70
147	30	70
147	31	50
147	32	60
147	33	50
147	34	100
147	35	80
147	36	70
147	37	70
147	38	80
147	39	50
147	40	70
148	1	50
148	2	90
148	3	110
148	4	110
148	5	100
148	6	80
148	7	100
148	8	20
148	9	90
148	10	110
148	11	90
148	12	60
148	13	130
148	14	50
148	15	70
148	16	120
148	17	10
148	18	70
148	19	50
148	20	70
148	21	140
148	22	90
148	23	70
148	24	100
148	25	50
148	26	90
148	27	70
148	28	100
148	29	40
148	30	70
148	31	0
148	32	110
148	33	120
148	34	50
148	35	80
148	36	70
148	37	20
148	38	30
148	39	100
148	40	90
149	1	80
149	2	90
149	3	80
149	4	80
149	5	80
149	6	80
149	7	100
149	8	30
149	9	50
149	10	100
149	11	70
149	12	60
149	13	100
149	14	80
149	15	80
149	16	140
149	17	30
149	18	100
149	19	60
149	20	60
149	21	140
149	22	110
149	23	80
149	24	80
149	25	60
149	26	70
149	27	100
149	28	80
149	29	20
149	30	60
149	31	30
149	32	70
149	33	100
149	34	70
149	35	60
149	36	80
149	37	40
149	38	30
149	39	100
149	40	80
150	1	70
150	2	90
150	3	90
150	4	70
150	5	100
150	6	50
150	7	80
150	8	80
150	9	70
150	10	80
150	11	90
150	12	10
150	13	110
150	14	70
150	15	90
150	16	100
150	17	80
150	18	80
150	19	60
150	20	50
150	21	100
150	22	90
150	23	30
150	24	100
150	25	70
150	26	110
150	27	80
150	28	100
150	29	90
150	30	80
150	31	70
150	32	40
150	33	50
150	34	80
150	35	80
150	36	80
150	37	70
150	38	60
150	39	50
150	40	70
151	1	70
151	2	50
151	3	90
151	4	90
151	5	80
151	6	120
151	7	80
151	8	40
151	9	70
151	10	70
151	11	70
151	12	60
151	13	90
151	14	70
151	15	50
151	16	80
151	17	30
151	18	70
151	19	50
151	20	50
151	21	80
151	22	90
151	23	50
151	24	80
151	25	50
151	26	90
151	27	70
151	28	100
151	29	20
151	30	70
151	31	20
151	32	70
151	33	80
151	34	50
151	35	80
151	36	70
151	37	20
151	38	10
151	39	100
151	40	70
152	1	50
152	2	70
152	3	70
152	4	50
152	5	100
152	6	10
152	7	60
152	8	50
152	9	50
152	10	70
152	11	90
152	12	30
152	13	90
152	14	50
152	15	70
152	16	80
152	17	60
152	18	50
152	19	70
152	20	50
152	21	80
152	22	70
152	23	0
152	24	100
152	25	50
152	26	70
152	27	50
152	28	100
152	29	50
152	30	70
152	31	50
152	32	20
152	33	10
152	34	60
152	35	80
152	36	50
152	37	50
152	38	80
152	39	10
152	40	70
153	1	50
153	2	70
153	3	110
153	4	130
153	5	70
153	6	40
153	7	70
153	8	70
153	9	90
153	10	110
153	11	70
153	12	0
153	13	110
153	14	50
153	15	50
153	16	90
153	17	50
153	18	70
153	19	50
153	20	70
153	21	90
153	22	90
153	23	20
153	24	70
153	25	50
153	26	90
153	27	70
153	28	90
153	29	90
153	30	70
153	31	50
153	32	40
153	33	60
153	34	110
153	35	70
153	36	50
153	37	70
153	38	70
153	39	40
153	40	90
154	1	70
154	2	90
154	3	70
154	4	70
154	5	80
154	6	30
154	7	100
154	8	80
154	9	50
154	10	100
154	11	70
154	12	10
154	13	90
154	14	70
154	15	70
154	16	140
154	17	80
154	18	100
154	19	60
154	20	50
154	21	140
154	22	110
154	23	30
154	24	80
154	25	50
154	26	70
154	27	100
154	28	80
154	29	70
154	30	60
154	31	70
154	32	20
154	33	50
154	34	120
154	35	60
154	36	80
154	37	90
154	38	80
154	39	50
154	40	70
155	1	70
155	2	70
155	3	110
155	4	90
155	5	80
155	6	50
155	7	80
155	8	60
155	9	70
155	10	120
155	11	70
155	12	10
155	13	110
155	14	70
155	15	50
155	16	120
155	17	80
155	18	100
155	19	60
155	20	50
155	21	100
155	22	90
155	23	30
155	24	80
155	25	50
155	26	70
155	27	100
155	28	80
155	29	90
155	30	80
155	31	70
155	32	20
155	33	70
155	34	120
155	35	80
155	36	60
155	37	90
155	38	80
155	39	70
155	40	90
156	1	50
156	2	50
156	3	90
156	4	70
156	5	60
156	6	60
156	7	80
156	8	0
156	9	70
156	10	90
156	11	50
156	12	60
156	13	70
156	14	50
156	15	50
156	16	80
156	17	10
156	18	70
156	19	50
156	20	70
156	21	80
156	22	70
156	23	70
156	24	80
156	25	50
156	26	50
156	27	70
156	28	80
156	29	20
156	30	70
156	31	0
156	32	70
156	33	80
156	34	30
156	35	80
156	36	50
156	37	0
156	38	10
156	39	60
156	40	90
157	1	80
157	2	90
157	3	120
157	4	100
157	5	100
157	6	50
157	7	100
157	8	80
157	9	70
157	10	120
157	11	90
157	12	10
157	13	140
157	14	80
157	15	80
157	16	140
157	17	80
157	18	100
157	19	60
157	20	60
157	21	140
157	22	110
157	23	30
157	24	100
157	25	60
157	26	90
157	27	100
157	28	100
157	29	90
157	30	80
157	31	80
157	32	40
157	33	70
157	34	120
157	35	80
157	36	80
157	37	90
157	38	80
157	39	70
157	40	100
158	1	50
158	2	90
158	3	90
158	4	110
158	5	70
158	6	70
158	7	70
158	8	20
158	9	70
158	10	110
158	11	70
158	12	50
158	13	110
158	14	50
158	15	70
158	16	110
158	17	0
158	18	70
158	19	50
158	20	70
158	21	110
158	22	110
158	23	70
158	24	90
158	25	50
158	26	90
158	27	70
158	28	110
158	29	20
158	30	70
158	31	0
158	32	90
158	33	90
158	34	60
158	35	70
158	36	50
158	37	20
158	38	20
158	39	70
158	40	90
159	1	80
159	2	90
159	3	80
159	4	100
159	5	100
159	6	120
159	7	60
159	8	30
159	9	70
159	10	60
159	11	90
159	12	60
159	13	100
159	14	80
159	15	100
159	16	100
159	17	30
159	18	80
159	19	60
159	20	60
159	21	80
159	22	110
159	23	80
159	24	80
159	25	80
159	26	130
159	27	80
159	28	100
159	29	40
159	30	60
159	31	30
159	32	90
159	33	100
159	34	50
159	35	60
159	36	60
159	37	20
159	38	10
159	39	100
159	40	60
160	1	70
160	2	90
160	3	90
160	4	90
160	5	100
160	6	50
160	7	60
160	8	60
160	9	70
160	10	100
160	11	90
160	12	10
160	13	130
160	14	70
160	15	70
160	16	120
160	17	80
160	18	80
160	19	60
160	20	50
160	21	100
160	22	90
160	23	10
160	24	100
160	25	50
160	26	90
160	27	80
160	28	100
160	29	70
160	30	80
160	31	70
160	32	40
160	33	50
160	34	100
160	35	80
160	36	60
160	37	90
160	38	80
160	39	70
160	40	70
161	1	80
161	2	90
161	3	80
161	4	100
161	5	80
161	6	50
161	7	60
161	8	80
161	9	50
161	10	100
161	11	70
161	12	10
161	13	120
161	14	80
161	15	80
161	16	120
161	17	80
161	18	80
161	19	60
161	20	60
161	21	100
161	22	110
161	23	10
161	24	100
161	25	60
161	26	90
161	27	80
161	28	120
161	29	50
161	30	80
161	31	80
161	32	20
161	33	30
161	34	120
161	35	80
161	36	60
161	37	90
161	38	80
161	39	50
161	40	80
162	1	70
162	2	50
162	3	70
162	4	50
162	5	60
162	6	80
162	7	100
162	8	20
162	9	50
162	10	70
162	11	50
162	12	60
162	13	50
162	14	70
162	15	50
162	16	100
162	17	30
162	18	90
162	19	50
162	20	50
162	21	100
162	22	90
162	23	70
162	24	60
162	25	50
162	26	50
162	27	90
162	28	60
162	29	20
162	30	50
162	31	20
162	32	50
162	33	80
162	34	50
162	35	60
162	36	70
162	37	20
162	38	10
162	39	80
162	40	70
163	1	70
163	2	90
163	3	70
163	4	110
163	5	90
163	6	60
163	7	70
163	8	90
163	9	70
163	10	70
163	11	90
163	12	0
163	13	110
163	14	70
163	15	70
163	16	110
163	17	70
163	18	70
163	19	50
163	20	50
163	21	110
163	22	110
163	23	0
163	24	70
163	25	50
163	26	110
163	27	70
163	28	90
163	29	70
163	30	50
163	31	70
163	32	40
163	33	40
163	34	110
163	35	50
163	36	70
163	37	90
163	38	70
163	39	60
163	40	50
164	1	50
164	2	70
164	3	110
164	4	110
164	5	100
164	6	100
164	7	80
164	8	20
164	9	90
164	10	90
164	11	90
164	12	60
164	13	110
164	14	50
164	15	70
164	16	100
164	17	10
164	18	70
164	19	50
164	20	70
164	21	100
164	22	110
164	23	70
164	24	100
164	25	50
164	26	110
164	27	70
164	28	120
164	29	40
164	30	70
164	31	0
164	32	110
164	33	100
164	34	50
164	35	80
164	36	50
164	37	0
164	38	10
164	39	80
164	40	90
165	1	50
165	2	90
165	3	70
165	4	110
165	5	70
165	6	20
165	7	50
165	8	70
165	9	70
165	10	90
165	11	70
165	12	0
165	13	110
165	14	50
165	15	70
165	16	90
165	17	50
165	18	50
165	19	50
165	20	70
165	21	90
165	22	90
165	23	0
165	24	90
165	25	50
165	26	90
165	27	50
165	28	110
165	29	50
165	30	70
165	31	50
165	32	40
165	33	20
165	34	90
165	35	70
165	36	50
165	37	70
165	38	70
165	39	20
165	40	70
166	1	70
166	2	50
166	3	70
166	4	50
166	5	60
166	6	80
166	7	100
166	8	30
166	9	50
166	10	80
166	11	50
166	12	60
166	13	50
166	14	70
166	15	50
166	16	100
166	17	30
166	18	100
166	19	60
166	20	50
166	21	100
166	22	90
166	23	80
166	24	60
166	25	50
166	26	50
166	27	100
166	28	60
166	29	20
166	30	60
166	31	20
166	32	50
166	33	80
166	34	50
166	35	60
166	36	80
166	37	20
166	38	10
166	39	80
166	40	70
167	1	60
167	2	50
167	3	120
167	4	100
167	5	100
167	6	50
167	7	80
167	8	80
167	9	70
167	10	100
167	11	90
167	12	30
167	13	100
167	14	60
167	15	60
167	16	80
167	17	60
167	18	80
167	19	80
167	20	60
167	21	80
167	22	90
167	23	30
167	24	80
167	25	60
167	26	90
167	27	80
167	28	100
167	29	90
167	30	80
167	31	60
167	32	20
167	33	50
167	34	100
167	35	80
167	36	60
167	37	50
167	38	80
167	39	30
167	40	100
168	1	80
168	2	70
168	3	80
168	4	100
168	5	80
168	6	100
168	7	80
168	8	30
168	9	70
168	10	80
168	11	70
168	12	60
168	13	100
168	14	80
168	15	60
168	16	100
168	17	30
168	18	80
168	19	60
168	20	60
168	21	100
168	22	70
168	23	60
168	24	60
168	25	60
168	26	70
168	27	80
168	28	60
168	29	20
168	30	60
168	31	30
168	32	70
168	33	100
168	34	50
168	35	60
168	36	80
168	37	40
168	38	30
168	39	120
168	40	60
169	1	70
169	2	50
169	3	90
169	4	70
169	5	80
169	6	100
169	7	60
169	8	0
169	9	70
169	10	70
169	11	70
169	12	60
169	13	90
169	14	70
169	15	50
169	16	80
169	17	30
169	18	70
169	19	50
169	20	50
169	21	60
169	22	70
169	23	50
169	24	80
169	25	50
169	26	70
169	27	70
169	28	80
169	29	20
169	30	70
169	31	20
169	32	70
169	33	80
169	34	30
169	35	80
169	36	50
169	37	20
169	38	10
169	39	100
169	40	70
170	1	70
170	2	70
170	3	90
170	4	130
170	5	100
170	6	70
170	7	80
170	8	80
170	9	90
170	10	100
170	11	90
170	12	30
170	13	90
170	14	70
170	15	50
170	16	120
170	17	80
170	18	100
170	19	80
170	20	70
170	21	100
170	22	110
170	23	30
170	24	60
170	25	50
170	26	90
170	27	100
170	28	80
170	29	90
170	30	60
170	31	70
170	32	40
170	33	70
170	34	140
170	35	60
170	36	60
170	37	90
170	38	100
170	39	70
170	40	70
171	1	80
171	2	110
171	3	80
171	4	100
171	5	100
171	6	50
171	7	60
171	8	60
171	9	70
171	10	80
171	11	90
171	12	10
171	13	120
171	14	80
171	15	100
171	16	120
171	17	80
171	18	80
171	19	60
171	20	60
171	21	100
171	22	90
171	23	30
171	24	80
171	25	80
171	26	110
171	27	80
171	28	80
171	29	90
171	30	60
171	31	80
171	32	40
171	33	70
171	34	100
171	35	60
171	36	60
171	37	90
171	38	80
171	39	70
171	40	60
172	1	50
172	2	70
172	3	70
172	4	90
172	5	80
172	6	30
172	7	80
172	8	90
172	9	70
172	10	70
172	11	70
172	12	10
172	13	90
172	14	50
172	15	70
172	16	80
172	17	60
172	18	50
172	19	50
172	20	70
172	21	100
172	22	90
172	23	0
172	24	100
172	25	50
172	26	90
172	27	50
172	28	120
172	29	50
172	30	70
172	31	50
172	32	40
172	33	10
172	34	80
172	35	80
172	36	70
172	37	50
172	38	60
172	39	10
172	40	70
173	1	70
173	2	90
173	3	90
173	4	90
173	5	70
173	6	90
173	7	70
173	8	20
173	9	50
173	10	110
173	11	70
173	12	50
173	13	110
173	14	70
173	15	70
173	16	130
173	17	20
173	18	90
173	19	50
173	20	50
173	21	110
173	22	130
173	23	70
173	24	90
173	25	50
173	26	90
173	27	90
173	28	110
173	29	20
173	30	70
173	31	20
173	32	70
173	33	90
173	34	80
173	35	70
173	36	50
173	37	40
173	38	20
173	39	90
173	40	90
174	1	70
174	2	90
174	3	70
174	4	90
174	5	80
174	6	50
174	7	80
174	8	100
174	9	50
174	10	100
174	11	70
174	12	10
174	13	110
174	14	70
174	15	70
174	16	120
174	17	80
174	18	80
174	19	60
174	20	50
174	21	120
174	22	110
174	23	10
174	24	100
174	25	50
174	26	90
174	27	80
174	28	120
174	29	50
174	30	80
174	31	70
174	32	20
174	33	30
174	34	120
174	35	80
174	36	80
174	37	90
174	38	80
174	39	50
174	40	70
175	1	50
175	2	90
175	3	110
175	4	110
175	5	100
175	6	80
175	7	100
175	8	20
175	9	90
175	10	110
175	11	90
175	12	60
175	13	130
175	14	50
175	15	70
175	16	120
175	17	10
175	18	70
175	19	50
175	20	70
175	21	140
175	22	90
175	23	70
175	24	100
175	25	50
175	26	90
175	27	70
175	28	100
175	29	40
175	30	70
175	31	0
175	32	110
